ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
28742,Gary Strickland,SP,37.0,Jacksonville Biscuits,Jacksonville Biscuits,IND,49.33,49.01,,,,,46.5,36.45,0.17,0.0,5.0,N/A,False,,,,,,,,,,SP,44.49
28915,Aaron Bruns,SP,37.0,Milwaukee Milkmen,Milwaukee Milkmen,IND,36.61,36.61,,,,,39.0,38.58,0.0,0.0,-1.0,N/A,False,,,,,,,,,,SP,38.92
29050,David Betancourt,SP,37.0,Long Island Ducks,Long Island Ducks,IND,49.75,47.58,,,,,50.25,42.43,1.19,0.0,0.0,N/A,False,,,,,,,,,,SP,48.69
29115,Kwang-sik Kim,SP,39.0,,,,36.74,36.74,,,,,40.75,37.6,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,37.62
29116,Armando Salazar,1B,38.0,,,,54.65,53.13,52.25,52.25,46.44,53.75,,,1.0,0.0,-0.5,N/A,False,,51.4,48.91,,,52.1,,51.76,52.25,DH,52.25
29278,Jun-suk Kil,RF,38.0,,,,48.12,46.47,46.0,46.0,42.56,31.75,,,1.0,0.0,2.0,N/A,False,,44.49,41.65,,,44.69,,44.57,46.0,DH,46.0
29310,Ramon Maestas,SP,38.0,KIA Tigers,KIA Tigers,INT,43.39,42.12,,,,,49.75,39.3,1.1,0.0,-3.0,N/A,False,,,,,,,,,,SP,47.66
29390,Kyung-woon Sim,SP,37.0,KIA Tigers,KIA Tigers,INT,41.28,41.28,,,,,44.0,43.25,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,43.85
29422,Kun-woo Lee,1B,40.0,kt wiz,kt wiz,INT,55.46,54.04,49.5,49.5,44.58,57.0,,,1.0,0.0,2.5,N/A,False,,49.02,,,,49.84,,49.73,49.5,LF,49.84
29613,Yoshiyasu Nogami,RP,37.0,Hanshinn Tigers,Hanshinn Tigers,INT,35.83,35.83,,,,,35.5,37.82,0.0,0.0,0.5,N/A,False,,,,,,,,,,RP,36.08
29621,Nobuhisa Okamoto,1B,37.0,Chicago White Sox,Chicago White Sox,ML,60.22,58.31,59.75,59.75,43.0,74.0,,,2.0,-3.0,-1.0,N/A,False,,58.89,54.42,,,58.25,,,59.75,DH,59.75
29623,Takamitsu Matsuki,RP,37.0,Chunnichi Dragons,Chunnichi Dragons,INT,37.75,37.75,,,,,41.5,42.1,0.0,0.0,-2.0,N/A,False,,,,,,,,,,RP,41.65
29638,Yasunao Oshita,CF,36.0,Orrix Buffaloes,Orrix Buffaloes,INT,56.62,56.62,43.25,43.25,54.83,57.5,,,0.0,0.0,2.0,N/A,False,,,,,,46.29,52.25,46.36,43.25,CF,52.25
29946,Luis Mendoza,1B,37.0,Yomiurri Giants,Yomiurri Giants,INT,51.56,49.65,43.75,43.75,44.38,65.0,,,1.0,0.0,3.5,N/A,False,,44.84,46.33,,,,,,43.75,2B,46.33
29954,Pk Parks,SP,37.0,,,,43.18,43.18,,,,,42.75,39.45,0.0,0.0,3.5,N/A,False,,,,,,,,,,SP,42.09
29972,Bobby Gagne,CF,37.0,Nagasaki Zebras,Hanshinn Tigers,AAA,55.68,54.29,56.0,56.0,54.12,49.25,,,1.0,-3.0,-0.5,N/A,False,,,,,,55.21,,54.88,56.0,DH,56.0
29973,Aaron Rau,2B,36.0,Saranac Lake Surge,Saranac Lake Surge,IND,51.31,51.31,42.5,42.5,55.44,65.75,,,0.0,0.0,-1.0,N/A,False,,45.41,51.69,50.19,,,,45.5,42.5,2B,51.69
29984,Cache Hacker,3B,37.0,Charleston Dirty Birds,Charleston Dirty Birds,IND,55.24,53.8,46.25,46.25,52.31,50.5,,,1.0,0.0,2.0,N/A,False,,47.44,48.92,50.18,,,,46.86,46.25,3B,50.18
29993,Fernando Acevedo,SP,36.0,,,,39.37,39.37,,,,,39.0,42.83,0.0,0.0,2.0,N/A,False,,,,,,,,,,SP,39.77
30032,Sam Williams,SS,36.0,,,,52.54,52.54,40.5,40.5,59.75,45.75,,,0.0,0.0,0.5,N/A,False,,43.61,50.7,50.89,,,,41.7,40.5,3B,50.89
30034,Larry Lovelass,SP,36.0,Washington Wild Things,Washington Wild Things,IND,47.96,47.81,,,,,45.75,43.6,0.08,0.0,3.5,N/A,False,,,,,,,,,,SP,45.32
30046,Jim Arcese,LF,36.0,Nagasaki Zebras,Hanshinn Tigers,AAA,57.78,56.62,49.5,49.5,58.83,67.25,,,1.0,-3.0,1.5,N/A,False,,,,,,52.74,55.75,52.77,49.5,CF,55.75
30083,John Plummer,RF,37.0,Nakagawa Hounds,Tohoku Rakutten Golden Eagles,AAA,61.05,60.22,56.25,56.25,53.0,32.0,,,1.0,-3.0,4.5,N/A,False,,,,,,53.26,,53.41,56.25,DH,56.25
30107,John Surrena,SP,36.0,York Revolution,York Revolution,IND,49.87,47.9,,,,,46.75,47.35,1.06,0.0,2.0,N/A,False,,,,,,,,,,SP,46.87
30126,Joel Lundgren,1B,37.0,Saittama Seibu Lions,Saittama Seibu Lions,INT,49.98,48.1,49.5,49.5,48.75,55.5,,,1.0,0.0,-1.0,N/A,False,,,,,,49.99,,,49.5,LF,49.99
30154,Tommy MacKinnon,RP,37.0,High Point Rockers,High Point Rockers,IND,45.8,45.8,,,,,42.5,44.74,0.0,0.0,4.5,N/A,False,,,,,,,,,,RP,43.06
30211,Nick Anderson,2B,36.0,Southern Maryland Blue Crabs,Southern Maryland Blue Crabs,IND,48.73,48.73,41.5,41.5,53.55,50.75,,,0.0,0.0,0.5,N/A,False,,43.81,48.84,48.26,,43.18,,43.7,41.5,2B,48.84
30224,Bill Young,2B,37.0,Fargo-Moorhead RedHawks,Fargo-Moorhead RedHawks,IND,49.98,49.98,44.75,44.75,48.95,46.25,,,0.0,0.0,1.0,N/A,False,,45.15,48.61,48.99,,44.52,,45.31,44.75,3B,48.99
30277,Bruce Walks,SP,37.0,,,,46.04,44.53,,,,,47.0,35.28,1.06,0.0,2.0,N/A,False,,,,,,,,,,SP,44.66
30310,Mitch Faulkner,SP,36.0,Virginia Beach Patriots,Virginia Beach Patriots,IND,39.86,39.86,,,,,44.5,43.72,0.0,0.0,-2.0,N/A,False,,,,,,,,,,SP,44.34
30329,Larry Oakes,1B,36.0,Sakura Lobos,Saittama Seibu Lions,AAA,47.44,45.86,44.5,44.5,54.38,56.0,,,1.0,-3.0,-1.0,N/A,False,,47.12,48.13,51.6,,,,45.5,44.5,3B,51.6
30334,Terrence Taylor,2B,36.0,York Revolution,York Revolution,IND,58.96,57.93,49.0,49.0,56.94,65.5,,,1.0,0.0,-1.0,N/A,False,,51.82,56.39,55.45,,,,48.62,49.0,2B,56.39
30362,Adam Merrill,SP,37.0,Saranac Lake Surge,Saranac Lake Surge,IND,42.14,41.96,,,,,47.0,44.52,0.17,0.0,-2.0,N/A,False,,,,,,,,,,SP,46.51
30381,Sean Simmons,SP,37.0,York Revolution,York Revolution,IND,45.75,44.38,,,,,46.25,37.73,0.98,0.0,2.0,N/A,False,,,,,,,,,,SP,44.55
30402,Theodore Quero,RP,37.0,Fukuooka SoftBank Hawks,Fukuooka SoftBank Hawks,INT,39.21,39.21,,,,,42.75,42.04,0.0,0.0,-1.0,N/A,False,,,,,,,,,,RP,42.57
30432,Eric Sharks,SP,38.0,Gwinnett Stripers,Atlanta Braves,AAA,44.71,43.53,,,,,49.5,46.38,0.92,-3.0,0.0,N/A,False,,,,,,,,,,SP,48.88
30493,Rob Fetters,SP,38.0,York Revolution,York Revolution,IND,42.68,41.55,,,,,48.0,38.58,1.04,0.0,-2.0,N/A,False,,,,,,,,,,SP,46.12
30536,Ryohei Hamamoto,RP,37.0,Hanshinn Tigers,Hanshinn Tigers,INT,38.29,38.17,,,,,42.0,34.92,0.17,0.0,0.0,N/A,False,,,,,,,,,,RP,40.23
30583,Mike Conway,SP,41.0,Yokohama BayStars,Yokohama BayStars,INT,41.23,41.09,,,,,47.0,35.3,0.15,0.0,1.5,N/A,False,,,,,,,,,,SP,42.16
30697,Danny Swank,RF,38.0,San Diego Padres,San Diego Padres,ML,58.39,57.3,55.5,55.5,52.12,56.75,,,1.0,-3.0,1.0,N/A,False,,54.01,51.24,,,56.19,,56.83,55.5,RF,56.83
31219,Juan Donelli,SP,38.0,Nakagawa Hounds,Tohoku Rakutten Golden Eagles,AAA,40.86,40.86,,,,,44.75,43.15,0.0,-3.0,2.0,N/A,False,,,,,,,,,,SP,44.43
31526,Won-shik Park,RP,37.0,SSG Landers,SSG Landers,INT,37.54,37.54,,,,,42.0,37.38,0.0,0.0,-1.5,N/A,False,,,,,,,,,,RP,40.84
31528,Young-keun Kim,1B,38.0,,,,54.38,52.83,45.25,45.25,44.25,50.0,,,1.0,0.0,5.5,N/A,False,,44.96,45.05,,,45.8,,46.06,45.25,RF,46.06
31640,Seung-won Kim,1B,40.0,Hanwha Eagles,Hanwha Eagles,INT,54.18,52.6,46.5,46.5,45.19,54.25,,,1.0,0.0,4.0,N/A,False,,46.54,46.38,,,47.16,,47.42,46.5,RF,47.42
31696,Tanzan Amano,SP,38.0,Tohoku Rakutten Golden Eagles,Tohoku Rakutten Golden Eagles,INT,40.95,39.96,,,,,46.75,45.3,1.06,0.0,-4.0,N/A,False,,,,,,,,,,SP,46.46
31804,Jiro Kon,RP,39.0,Hiroshima Toyyo Carp,Hiroshima Toyyo Carp,INT,41.28,41.28,,,,,42.25,36.68,0.0,0.0,3.0,N/A,False,,,,,,,,,,RP,40.86
31964,Hyung-ki Yoon,1B,39.0,,,,40.69,40.69,41.25,41.25,0.0,22.75,,,0.0,0.0,2.0,N/A,False,,,,,,,,,41.25,DH,41.25
32039,Tim Moreland,3B,38.0,High Point Rockers,High Point Rockers,IND,46.41,44.95,46.75,46.75,52.0,47.75,,,1.0,0.0,-4.0,N/A,False,,47.42,50.11,50.96,,,,46.59,46.75,3B,50.96
32080,David Barker,SP,38.0,Gastonia Honey Hunters,Gastonia Honey Hunters,IND,41.58,41.43,,,,,47.5,37.5,0.15,0.0,-1.5,N/A,False,,,,,,,,,,SP,45.5
32087,Eric DeRubeis,SP,38.0,Anchorage Centaurs,Anchorage Centaurs,IND,49.44,49.16,,,,,47.5,40.35,0.15,0.0,3.5,N/A,False,,,,,,,,,,SP,46.07
32094,Tony Jaimes,RP,38.0,Lancaster Barnstormers,Lancaster Barnstormers,IND,39.8,39.8,,,,,40.0,37.1,0.0,0.0,3.0,N/A,False,,,,,,,,,,RP,39.27
32108,David Rodgers,3B,37.0,Southern Maryland Blue Crabs,Southern Maryland Blue Crabs,IND,56.64,56.64,40.0,40.0,53.06,56.25,,,0.0,0.0,4.0,N/A,False,,42.31,44.21,50.26,,,,43.2,40.0,3B,50.26
32277,Bryan Durfee,1B,37.0,Chiba Lote Marines,Chiba Lote Marines,INT,55.68,54.29,52.0,52.0,0.0,36.75,,,1.0,0.0,0.5,N/A,False,,,,,,,,,52.0,DH,52.0
32283,Chris Flores,SP,38.0,,,,39.69,39.69,,,,,40.5,43.72,0.0,0.0,3.5,N/A,False,,,,,,,,,,SP,38.64
32304,Pablo Macias,SP,38.0,,,,35.47,35.47,,,,,38.5,38.02,0.0,0.0,-2.5,N/A,False,,,,,,,,,,SP,38.41
32311,Link Tanner,3B,37.0,Chicago White Sox,Chicago White Sox,ML,61.31,60.5,55.25,55.25,53.33,41.5,,,1.0,-3.0,5.5,N/A,False,,54.04,,55.58,,,,53.46,55.25,3B,55.58
32429,Chris Belanger,1B,37.0,Indianapolis Fire,Indianapolis Fire,IND,45.73,44.34,45.25,45.25,45.0,54.0,,,1.0,0.0,0.5,N/A,False,,45.66,46.01,,,,,,45.25,2B,46.01
32469,Rowdy Tellez Jr.,1B,38.0,Lexington Legends,Lexington Legends,IND,40.45,39.57,45.0,45.0,40.0,25.0,,,1.0,0.0,-3.0,N/A,False,,43.5,,,,,,,45.0,DH,45.0
32479,Rory Halweg,SS,38.0,,,,55.81,55.81,41.25,41.25,61.25,40.0,,,0.0,0.0,1.5,N/A,False,,44.06,51.36,52.1,,,,41.76,41.25,3B,52.1
32504,Cary Cobbs,CF,42.0,York Revolution,York Revolution,IND,50.0,48.12,48.5,48.5,46.38,37.5,,,1.0,0.0,0.5,N/A,False,,,,,,47.14,,47.02,48.5,DH,48.5
32955,Jeff Acker,SP,43.0,Kansas City Monarchs,Kansas City Monarchs,IND,36.2,36.2,,,,,40.0,28.65,0.0,0.0,-0.5,N/A,False,,,,,,,,,,SP,37.73
33732,Kyung-hwan Yang,1B,39.0,,,,46.47,45.0,47.0,47.0,48.25,26.75,,,1.0,0.0,0.0,N/A,False,46.16,46.09,,,,,,45.35,47.0,DH,47.0
33847,Sung-hoon Im,RP,40.0,Changwon Dinos,NC Dinos,R,34.6,34.6,,,,,34.5,41.2,0.0,-3.0,1.0,N/A,False,,,,,,,,,,RP,36.17
35317,Sung-min Park,1B,39.0,,,,46.09,44.66,48.25,48.25,43.0,35.5,,,1.0,0.0,-1.5,N/A,False,,,,,,46.11,,46.26,48.25,DH,48.25
37410,Jin Wang,SP,42.0,,,,43.69,43.51,,,,,47.5,39.3,0.15,0.0,0.0,N/A,False,,,,,,,,,,SP,45.86
38529,Yosaburo Ochi,SP,39.0,Chunnichi Dragons,Chunnichi Dragons,INT,42.04,41.95,,,,,46.25,44.98,0.08,0.0,-1.5,N/A,False,,,,,,,,,,SP,46.0
38890,Justin Leahy,SP,41.0,York Revolution,York Revolution,IND,40.5,40.5,,,,,43.0,40.73,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,42.55
40724,Danny Baltran,RF,39.0,,,,49.51,47.69,49.25,49.25,46.83,31.75,,,1.0,0.0,-0.5,N/A,False,,,,46.01,,47.09,,47.61,49.25,DH,49.25
42059,Andy Rochat,LF,39.0,Long Island Ducks,Long Island Ducks,IND,51.43,49.51,51.75,51.75,49.0,37.0,,,1.0,0.0,-2.0,N/A,False,,,,,,49.64,,50.09,51.75,DH,51.75
42133,Miles Camer,RF,38.0,Boston Red Sox,Boston Red Sox,ML,62.18,60.65,61.25,61.25,52.12,59.5,,,2.0,-3.0,0.0,N/A,False,,,,,,59.2,,60.21,61.25,DH,61.25
42162,Sam Daly,C,39.0,Saranac Lake Surge,Saranac Lake Surge,IND,40.93,40.93,43.0,43.0,45.0,23.75,,,0.0,0.0,0.5,N/A,False,,42.24,,,,,,,43.0,DH,43.0
42226,Gordon Beckham Jr.,RP,39.0,Jacksonville Biscuits,Jacksonville Biscuits,IND,39.67,39.67,,,,,41.5,45.98,0.0,0.0,-0.5,N/A,False,,,,,,,,,,RP,42.62
42234,Carlos Cheverez,SP,41.0,,,,37.8,37.74,,,,,45.75,40.15,0.08,0.0,-5.0,N/A,False,,,,,,,,,,SP,44.63
42576,Corey Borowski,SP,41.0,Las Vegas Rollers,Las Vegas Rollers,ML,47.05,45.45,,,,,53.0,47.1,1.04,-3.0,1.0,N/A,False,,,,,,,,,,SP,49.32
43605,Robbie Helton,LF,38.0,Hiroshima Toyyo Carp,Hiroshima Toyyo Carp,INT,52.14,50.3,48.5,48.5,49.25,44.75,,,1.0,0.0,1.5,N/A,False,,,,,,47.83,,48.65,48.5,RF,48.65
43611,Tom Holt,RP,39.0,Gastonia Honey Hunters,Gastonia Honey Hunters,IND,38.0,38.0,,,,,39.25,36.27,0.0,0.0,1.5,N/A,False,,,,,,,,,,RP,38.51
44398,Tyler Baugh,3B,39.0,Gastonia Honey Hunters,Gastonia Honey Hunters,IND,48.85,47.11,50.75,50.75,50.5,28.25,,,1.0,0.0,-3.5,N/A,False,51.9,49.15,,51.54,,,,47.94,50.75,C,51.9
44638,Alfonso Roque,SP,37.0,New Hampshire Wild,New Hampshire Wild,IND,36.14,36.14,,,,,40.75,35.1,0.0,0.0,-2.5,N/A,False,,,,,,,,,,SP,39.62
44671,Matsuyo Tabata,RP,37.0,Orrix Buffaloes,Orrix Buffaloes,INT,38.0,38.0,,,,,40.75,41.74,0.0,0.0,-1.0,N/A,False,,,,,,,,,,RP,41.0
44880,Diego Valdes,1B,41.0,Fargo-Moorhead RedHawks,Fargo-Moorhead RedHawks,IND,62.42,61.71,56.5,56.5,55.12,55.5,,,1.0,0.0,2.5,N/A,False,,57.1,55.72,56.0,,54.97,,,56.5,1B,57.1
45312,Chris Kendall,RF,38.0,Charleston Dirty Birds,Charleston Dirty Birds,IND,61.24,60.42,54.75,54.75,52.38,64.75,,,1.0,0.0,2.5,N/A,False,,,,,,55.3,,55.49,54.75,RF,55.49
48750,Ju-il Lee,SS,36.0,,,,55.27,55.27,44.5,44.5,54.94,53.5,,,0.0,0.0,1.5,N/A,False,,46.6,50.69,51.7,,,,45.18,44.5,3B,51.7
62111,Jae-min Park,RP,46.0,Gyeongsan Lions,Samsung Lions,R,31.6,31.6,,,,,32.75,26.62,0.0,-3.0,-2.0,N/A,False,,,,,,,,,,RP,31.22
62629,Kota Katekaru,RP,45.0,Hanshinn Tigers,Hanshinn Tigers,INT,35.83,35.83,,,,,39.0,31.28,0.0,0.0,-0.5,N/A,False,,,,,,,,,,RP,37.07
63049,Manny Cruz,3B,38.0,Durham Bulls,Montreal Expos,AAA,57.67,56.5,52.75,52.75,57.8,48.5,,,1.0,-3.0,0.0,N/A,False,,53.56,51.65,57.15,,52.25,,53.34,52.75,3B,57.15
63050,Hector Sifuentes,2B,38.0,Doosan Bears,Doosan Bears,INT,59.43,58.44,47.25,47.25,61.12,44.5,,,1.0,0.0,-2.5,N/A,False,,49.39,56.2,51.95,58.38,47.65,,47.84,47.25,SS,58.38
63064,Zuleide Rodriguez,3B,38.0,Kane County Cougars,Kane County Cougars,IND,55.71,55.71,45.5,45.5,56.0,49.0,,,0.0,0.0,2.0,N/A,False,,47.12,49.9,51.53,,,,46.67,45.5,3B,51.53
63087,Tokaji Saito,RP,38.0,Nagasaki Zebras,Hanshinn Tigers,AAA,37.59,37.59,,,,,41.0,40.67,0.0,-3.0,1.5,N/A,False,,,,,,,,,,RP,40.92
63244,Yasuharu Sakai,SP,38.0,,,,37.06,37.06,,,,,45.25,37.15,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,38.63
63285,Jose Uribe,RF,36.0,Saittama Seibu Lions,Saittama Seibu Lions,INT,46.79,45.28,45.0,45.0,53.12,68.25,,,1.0,0.0,-2.0,N/A,False,,,,,,47.89,,49.2,45.0,RF,49.2
