ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
117171,Thorstein Echaniz,SP,33.0,,,,48.74,47.01,,,,,45.0,46.7,1.0,0.0,3.0,N/A,False,,,,,,,,,,SP,45.34
117194,Konstantin Yeomans,RP,33.0,,,,51.96,50.14,,,,,47.25,44.53,0.98,0.0,3.5,N/A,False,,,,,,,,,,RP,46.57
117240,Brian Vincent,SP,33.0,Rochester Norsemen,Minnesota Twins,AAA,36.56,35.99,,,,,46.25,39.25,0.98,-3.0,0.0,N/A,False,,,,,,,,,,SP,39.85
117249,Noam Bennett,SP,33.0,Pittsburgh Pirates,Pittsburgh Pirates,ML,39.02,38.27,,,,,46.75,47.32,0.98,-3.0,4.0,N/A,False,,,,,,,,,,SP,39.36
117291,Alijah Reigle,C,34.0,Los Angeles Dodgers,Los Angeles Dodgers,ML,59.84,58.9,48.75,48.75,54.62,21.25,,,1.0,-3.0,2.5,N/A,False,56.82,47.2,,,,,,,48.75,C,56.82
117316,Sean Pritchett,2B,33.0,,,,64.9,63.81,54.25,54.25,63.35,59.75,,,2.0,0.0,2.0,N/A,False,,55.7,59.64,59.81,60.8,,,54.99,54.25,SS,60.8
117325,Tris Running,3B,33.0,,,,60.73,59.87,47.75,47.75,56.12,48.0,,,1.0,0.0,2.5,N/A,False,,49.19,51.04,54.85,,,,47.21,47.75,3B,54.85
117332,Eric Rasmussen,LF,34.0,,,,43.0,41.88,45.25,45.25,50.5,54.5,,,1.0,0.0,-3.5,N/A,False,,45.49,,,,47.11,,47.94,45.25,RF,47.94
117360,Jim O'Neil,3B,33.0,,,,55.81,54.43,48.0,48.0,55.0,36.5,,,1.0,0.0,0.0,N/A,False,,48.73,,52.6,,46.32,,,48.0,3B,52.6
117409,Aaron Willis,SP,34.0,,,,50.09,48.24,,,,,46.25,42.82,0.98,0.0,3.5,N/A,False,,,,,,,,,,SP,45.56
117463,Mark Weiss,SP,37.0,,,,57.68,56.25,,,,,54.25,45.25,1.21,0.0,1.5,N/A,False,,,,,,,,,,SP,52.45
117510,Gunner McCarthy,C,34.0,,,,58.48,57.4,45.75,45.75,48.0,31.5,,,1.0,0.0,2.0,N/A,False,52.91,44.36,,,,,,,45.75,C,52.91
117526,Eddie Palumbo,SP,34.0,Norfolk Tides,Baltimore Orioles,AAA,43.09,41.97,,,,,45.0,45.07,1.0,-3.0,2.5,N/A,False,,,,,,,,,,SP,45.02
117537,Zion Ryan,RP,33.0,,,,52.66,50.81,,,,,48.0,51.66,1.04,0.0,1.5,N/A,False,,,,,,,,,,RP,48.92
117581,Wayne Kapp,SP,32.0,Sacramento River Cats,Fresno Falcons,AAA,43.08,42.0,,,,,47.25,46.23,0.96,-3.0,0.5,N/A,False,,,,,,,,,,SP,47.05
117594,Bob Reader,3B,33.0,Colorado Rockies,Colorado Rockies,ML,58.48,57.4,49.5,49.5,62.5,40.25,,,1.0,-3.0,1.0,N/A,False,,51.39,53.3,56.91,,,,48.65,49.5,3B,56.91
117609,Carson Snow,SS,33.0,,,,54.32,52.77,47.25,47.25,50.56,24.0,,,1.0,0.0,1.5,N/A,False,,46.66,44.02,50.03,,,,45.04,47.25,3B,50.03
117618,Keegan Gaspard,C,33.0,Sacramento River Cats,Fresno Falcons,AAA,49.46,47.65,47.0,47.0,57.0,31.5,,,1.0,-3.0,-1.5,N/A,False,53.23,,,,,,,,47.0,C,53.23
117621,Van Sievers,LF,32.0,Tampa Bay Rays,Tampa Bay Rays,ML,58.18,57.07,51.0,51.0,55.0,62.5,,,1.0,-3.0,1.5,N/A,False,,50.58,,,,53.2,56.12,53.95,51.0,CF,56.12
117630,Toby Wheeler,RF,33.0,,,,59.06,58.04,48.5,48.5,58.83,72.0,,,1.0,0.0,-1.5,N/A,False,,,,,,52.46,56.99,52.2,48.5,CF,56.99
117639,Joe Tackett,SP,33.0,,,,40.85,40.02,,,,,50.5,55.62,0.9,0.0,-1.5,N/A,False,,,,,,,,,,SP,44.03
117643,Ryan Perevalov,SP,33.0,,,,41.96,40.98,,,,,47.25,48.75,0.96,0.0,1.0,N/A,False,,,,,,,,,,SP,42.55
117648,Steve Engstrom,SP,33.0,,,,38.99,38.19,,,,,48.5,42.3,1.04,0.0,-2.0,N/A,False,,,,,,,,,,SP,42.26
117654,David Zappitelli,RP,32.0,Pawtucket Red Sox,Boston Red Sox,AAA,44.94,43.56,,,,,45.75,50.34,1.06,-3.0,2.0,N/A,False,,,,,,,,,,RP,46.9
117655,Mitch Kendrick,SP,32.0,Oklahoma City Wranglers,Indianapolis Ignition,AAA,37.12,37.12,,,,,44.0,42.6,0.0,-3.0,0.5,N/A,False,,,,,,,,,,SP,41.22
117660,Slasher Milligan,SS,33.0,,,,62.97,62.97,42.25,42.25,66.62,67.5,,,0.0,0.0,1.5,N/A,False,,46.79,56.81,56.23,59.92,46.65,,47.89,42.25,SS,59.92
117671,Ben Vough,RP,33.0,,,,45.02,43.68,,,,,45.25,36.23,1.02,0.0,3.0,N/A,False,,,,,,,,,,RP,42.99
117672,Biff Wood,RP,33.0,Buffalo Bisons,Toronto Blue Jays,AAA,40.18,39.33,,,,,44.75,46.65,0.98,-3.0,-0.5,N/A,False,,,,,,,,,,RP,45.23
117684,John Pascoe,2B,32.0,,,,57.61,56.44,46.75,46.75,57.5,54.25,,,1.0,0.0,-1.5,N/A,False,,48.55,53.58,54.21,55.6,,,47.01,46.75,SS,55.6
117685,Ken Quinones,RP,32.0,New Orleans Baby Cakes,Miami Marlins,AAA,50.85,48.92,,,,,50.0,51.75,1.0,-3.0,2.0,N/A,False,,,,,,,,,,RP,50.44
117694,Kip Smith,LF,33.0,,,,52.35,50.54,50.25,50.25,50.44,62.75,,,1.0,0.0,-2.5,N/A,False,,50.05,49.59,,,52.77,,52.21,50.25,LF,52.77
117696,Kasey Vermilyer,SP,33.0,Birmingham Barons,San Francisco Giants,AAA,50.59,48.82,,,,,49.5,46.42,0.92,-3.0,3.5,N/A,False,,,,,,,,,,SP,48.89
117704,Wendell Spear,1B,32.0,,,,44.16,42.93,45.0,45.0,51.33,48.75,,,1.0,0.0,-1.5,N/A,False,,45.79,,,,45.83,,46.88,45.0,RF,46.88
117706,Eli Zile,SP,32.0,,,,49.23,49.23,,,,,44.5,47.53,0.0,0.0,4.5,N/A,False,,,,,,,,,,SP,45.11
117709,Phil Johnson,3B,33.0,Norfolk Tides,Baltimore Orioles,AAA,54.83,53.33,46.5,46.5,58.0,72.0,,,1.0,-3.0,-1.0,N/A,False,,49.73,54.11,55.88,,49.16,,50.25,46.5,3B,55.88
117712,Bernard Lawson,LF,33.0,,,,56.0,54.65,52.75,52.75,43.25,38.25,,,1.0,0.0,0.0,N/A,False,,,,,,49.88,,,52.75,DH,52.75
117733,J.J. Startzman,SP,32.0,,,,39.12,39.05,,,,,46.25,46.9,0.08,0.0,0.0,N/A,False,,,,,,,,,,SP,41.38
117751,Taylor Pomeroy,SS,33.0,Nashville Sounds,Oakland Athletics,AAA,61.44,61.44,43.0,43.0,69.4,63.5,,,0.0,-3.0,1.0,N/A,False,,47.72,58.1,57.98,61.25,,,46.25,43.0,SS,61.25
117762,Alejandro Grajeda,RP,32.0,,,,45.56,44.24,,,,,47.0,46.75,0.96,0.0,-0.5,N/A,False,,,,,,,,,,RP,46.94
117764,Jason Gustafson,2B,33.0,,,,58.39,57.3,45.0,45.0,57.58,36.25,,,1.0,0.0,0.5,N/A,False,,46.26,51.89,53.56,54.32,43.94,,44.95,45.0,SS,54.32
117774,Kaiden Murphree,C,33.0,,,,57.9,56.76,48.0,48.0,50.5,21.25,,,1.0,0.0,0.0,N/A,False,54.36,,,,,,,44.42,48.0,C,54.36
117781,William Maurer,C,33.0,,,,60.32,59.42,46.25,46.25,51.75,20.0,,,1.0,0.0,-0.5,N/A,False,57.36,,,,,,,42.61,46.25,C,57.36
117784,Isiah Talley,C,33.0,Birmingham Barons,San Francisco Giants,AAA,57.86,57.86,43.75,43.75,54.12,34.25,,,0.0,-3.0,0.0,N/A,False,58.32,,,,,,,42.69,43.75,C,58.32
117787,Tommy Krause,C,32.0,,,,58.62,58.62,43.0,43.0,54.12,23.5,,,0.0,0.0,-0.5,N/A,False,56.55,,,,,,,41.27,43.0,C,56.55
117792,Byron Guzman,2B,33.0,,,,62.63,61.93,54.75,54.75,56.12,64.0,,,1.0,0.0,4.0,N/A,False,,55.44,55.9,,,,,,54.75,2B,55.9
117797,Roderigo Swartz,SP,32.0,,,,45.7,44.23,,,,,46.75,45.15,1.06,0.0,0.0,N/A,False,,,,,,,,,,SP,46.43
117820,Ryan Chandrasekar,RP,32.0,,,,52.65,50.84,,,,,47.75,50.49,1.02,0.0,2.0,N/A,False,,,,,,,,,,RP,48.43
117833,Stefanos Coffey,RP,32.0,,,,48.38,46.73,,,,,47.25,50.9,0.98,0.0,0.0,N/A,False,,,,,,,,,,RP,48.16
117834,Calvin Spence,SP,33.0,,,,40.16,39.31,,,,,46.75,46.48,0.98,0.0,0.0,N/A,False,,,,,,,,,,SP,41.7
117835,Merv Ledlow,SP,33.0,Tampa Bay Rays,Tampa Bay Rays,ML,50.91,49.13,,,,,49.5,44.75,0.92,-3.0,4.0,N/A,False,,,,,,,,,,SP,48.55
117836,Ted Carr,SP,33.0,,,,44.65,43.29,,,,,46.75,46.4,1.06,0.0,4.0,N/A,False,,,,,,,,,,SP,41.68
117840,Farouk Morales,RP,33.0,Montreal Expos,Montreal Expos,ML,59.39,58.4,,,,,54.25,60.6,1.0,-3.0,3.0,N/A,False,,,,,,,,,,RP,55.84
117853,Kale Turnell,C,33.0,,,,52.73,50.97,47.5,47.5,47.83,34.5,,,1.0,0.0,-3.0,N/A,False,53.5,46.8,,,,,,45.0,47.5,C,53.5
117854,Oscar García,2B,33.0,,,,59.89,58.95,53.75,53.75,56.0,49.75,,,1.0,0.0,2.0,N/A,False,,54.38,53.69,52.54,,,,,53.75,1B,54.38
117855,Jacob Olsen,SP,32.0,Louisville Bats,Cincinnati Reds,AAA,45.98,45.85,,,,,46.25,47.98,0.08,-3.0,4.0,N/A,False,,,,,,,,,,SP,46.59
117859,Ignatius Valdez,SP,32.0,,,,54.93,53.58,,,,,50.0,52.65,0.92,0.0,1.5,N/A,False,,,,,,,,,,SP,50.53
117862,Nate Leetch,RP,32.0,,,,54.39,53.01,,,,,50.5,55.2,0.9,0.0,0.0,N/A,False,,,,,,,,,,RP,51.67
117872,Nick Pullen,RP,32.0,,,,44.66,43.38,,,,,45.0,46.0,1.0,0.0,0.5,N/A,False,,,,,,,,,,RP,45.25
117883,Kyle Woodson,3B,33.0,,,,59.75,58.8,49.0,49.0,56.06,62.0,,,1.0,0.0,0.5,N/A,False,,50.55,51.76,55.73,,,,50.68,49.0,3B,55.73
117885,Rodd Croft,C,33.0,Fresno Falcons,Fresno Falcons,ML,49.03,47.27,49.25,49.25,47.75,59.75,,,1.0,-3.0,0.5,N/A,False,51.0,,,,,,,49.59,49.25,C,51.0
117886,Wyatt Hixenbaugh,RF,32.0,,,,64.52,63.97,54.5,54.5,64.83,62.5,,,1.0,0.0,2.0,N/A,False,,,,,,56.73,61.08,57.1,54.5,CF,61.08
117929,Donovan DeBlock,3B,33.0,,,,50.54,48.62,45.0,45.0,51.25,22.5,,,1.0,0.0,0.0,N/A,False,,45.08,44.1,49.28,,,,42.45,45.0,3B,49.28
117931,Luca Boris,SP,33.0,Tacoma Rainiers,Seattle Mariners,AAA,41.46,41.46,,,,,44.5,49.67,0.0,-3.0,1.5,N/A,False,,,,,,,,,,SP,45.54
117933,Kingston Chin,RP,32.0,Norfolk Tides,Baltimore Orioles,AAA,58.37,57.34,,,,,51.0,64.45,0.94,-3.0,3.5,N/A,False,,,,,,,,,,RP,54.36
117957,Ethan Paulson,1B,33.0,,,,45.71,44.32,46.5,46.5,43.0,22.5,,,1.0,0.0,0.0,N/A,False,,44.95,,,,,,,46.5,DH,46.5
117961,David Reed,C,32.0,,,,56.83,55.58,46.75,46.75,45.75,29.75,,,1.0,0.0,0.0,N/A,False,53.42,,,,,,,43.14,46.75,C,53.42
117968,Stewart Fyffe,2B,32.0,,,,57.93,56.79,46.75,46.75,55.31,43.75,,,1.0,0.0,2.5,N/A,False,,47.92,50.73,51.89,,,,46.41,46.75,3B,51.89
117969,Jacob Sehlhorst,1B,32.0,Albuquerque Isotopes,Colorado Rockies,AAA,48.37,46.69,47.0,47.0,47.38,74.0,,,1.0,-3.0,2.0,N/A,False,,48.55,49.14,,,,,,47.0,2B,49.14
117990,Wilbert Newell,RP,32.0,,,,63.01,61.57,,,,,55.75,58.43,2.06,0.0,3.0,N/A,False,,,,,,,,,,RP,56.42
117997,Vincent Arceneaux,SP,33.0,,,,39.9,39.06,,,,,45.0,44.45,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.89
117998,Levi Lambright,RP,33.0,,,,45.7,44.31,,,,,45.0,50.95,1.0,0.0,0.0,N/A,False,,,,,,,,,,RP,46.49
118024,Yesus Vanegas,3B,34.0,,,,64.65,63.52,59.75,59.75,61.75,42.25,,,2.0,0.0,-0.5,N/A,False,,59.6,58.9,62.81,59.05,,,56.54,59.75,3B,62.81
118121,Socrates Palacios,SP,33.0,,,,43.58,42.43,,,,,46.25,42.17,0.98,0.0,-0.5,N/A,False,,,,,,,,,,SP,45.44
118164,Caleb Mancillas,C,33.0,,,,56.56,55.27,46.5,46.5,49.12,20.0,,,1.0,0.0,0.5,N/A,False,52.7,,,,,,,43.02,46.5,C,52.7
118182,Alejandro Rivera,1B,33.0,,,,60.0,59.07,54.5,54.5,46.0,28.25,,,1.0,0.0,2.0,N/A,False,,52.34,,,,,,,54.5,DH,54.5
118196,Rodrigo Morales,C,33.0,,,,56.53,56.53,43.0,43.0,59.5,35.5,,,0.0,0.0,0.0,N/A,False,54.17,,,,,,,,43.0,C,54.17
118218,David Reyes,SS,33.0,,,,64.62,64.62,43.0,43.0,69.6,52.0,,,0.0,0.0,4.0,N/A,False,,46.75,56.61,57.62,60.25,,,45.85,43.0,SS,60.25
118224,Yormani Calderon,C,34.0,,,,53.78,52.16,45.75,45.75,50.12,39.0,,,1.0,0.0,-3.0,N/A,False,54.16,,,,,,,44.51,45.75,C,54.16
118227,Arichel Arias,CF,33.0,,,,57.75,56.59,47.5,47.5,57.33,68.0,,,1.0,0.0,0.5,N/A,False,,,,,,50.9,53.73,51.42,47.5,CF,53.73
118237,Monico Sántos,CF,34.0,Syracuse Chiefs,Pittsburgh Pirates,AAA,63.84,63.24,46.75,46.75,68.83,65.75,,,1.0,-3.0,3.5,N/A,False,,,,,,52.03,61.35,52.06,46.75,CF,61.35
118238,Matías Sala,C,34.0,,,,62.1,62.1,44.0,44.0,51.83,25.75,,,0.0,0.0,2.0,N/A,False,58.14,43.59,,,,,,41.73,44.0,C,58.14
118246,Ismel Gavcia,3B,33.0,,,,60.7,59.83,51.25,51.25,55.1,62.25,,,1.0,0.0,0.0,N/A,False,,52.88,56.4,57.31,,51.0,,51.79,51.25,3B,57.31
118264,Iván Ugarte,LF,34.0,Philadelphia Phillies,Philadelphia Phillies,ML,52.73,50.97,54.0,54.0,47.75,61.0,,,1.0,-3.0,-0.5,N/A,False,,,,,,53.88,,53.65,54.0,DH,54.0
118267,Santiago Estupinan,C,34.0,,,,57.13,55.9,46.25,46.25,49.83,23.25,,,1.0,0.0,0.0,N/A,False,53.67,44.88,,,,,,44.06,46.25,C,53.67
118307,Simón Larreynaga,SS,33.0,Philadelphia Phillies,Philadelphia Phillies,ML,60.93,60.93,44.0,44.0,63.7,56.0,,,0.0,-3.0,0.5,N/A,False,,46.7,57.13,54.72,61.1,,,45.5,44.0,SS,61.1
118357,Alfonso Barbosa,SP,33.0,,,,43.48,43.48,,,,,44.0,45.68,0.0,0.0,1.5,N/A,False,,,,,,,,,,SP,44.34
118436,Daniël Schulster,C,33.0,,,,58.97,58.97,38.5,38.5,52.25,35.5,,,0.0,0.0,-0.5,N/A,False,56.9,,,,,39.14,,39.47,38.5,C,56.9
118674,Jackie Rosado,SS,33.0,,,,66.36,65.94,48.0,48.0,65.62,76.0,,,1.0,0.0,1.5,N/A,False,,51.6,61.6,59.98,65.5,51.06,,52.3,48.0,SS,65.5
118688,Anderson Falotico,CF,34.0,Round Rock Express,Texas Rangers,AAA,55.71,54.32,48.5,48.5,60.83,62.25,,,1.0,-3.0,0.0,N/A,False,,,,,,51.41,55.52,52.43,48.5,CF,55.52
118726,Dominique Perez,SP,33.0,,,,44.33,42.98,,,,,50.75,49.1,1.08,0.0,0.0,N/A,False,,,,,,,,,,SP,45.42
118727,Marshall Humble,1B,33.0,,,,42.22,41.18,45.75,45.75,46.0,30.5,,,1.0,0.0,-2.0,N/A,False,,45.01,,,,,,,45.75,DH,45.75
118729,Ben Howell,RF,34.0,Birmingham Barons,San Francisco Giants,AAA,56.79,55.53,50.5,50.5,54.75,57.0,,,1.0,-3.0,1.5,N/A,False,,50.07,,,,52.31,54.89,52.73,50.5,CF,54.89
118759,Michelangelo White,LF,34.0,Sacramento River Cats,Fresno Falcons,AAA,51.94,50.07,51.25,51.25,56.0,58.0,,,1.0,-3.0,-0.5,N/A,False,,,,,,52.45,53.54,53.09,51.25,CF,53.54
118769,Terry Bryant,C,34.0,,,,59.02,59.02,43.0,43.0,54.25,22.0,,,0.0,0.0,-3.0,N/A,False,59.45,,,,,,,40.53,43.0,C,59.45
118774,Dan O'Neal,SP,33.0,,,,46.27,44.74,,,,,46.75,47.05,1.06,0.0,0.0,N/A,False,,,,,,,,,,SP,46.81
118813,Julian Lewis,SP,34.0,Colorado Rockies,Colorado Rockies,ML,47.96,46.29,,,,,49.0,48.42,1.02,-3.0,2.0,N/A,False,,,,,,,,,,SP,48.89
118818,V.J. Olaroia,SP,33.0,,,,46.25,44.8,,,,,45.0,46.78,1.0,0.0,1.5,N/A,False,,,,,,,,,,SP,45.36
118830,Max LaBombard,SP,37.0,,,,51.67,49.93,,,,,49.5,49.32,0.92,0.0,0.5,N/A,False,,,,,,,,,,SP,49.47
118865,Nick Dunstan,RF,33.0,Sacramento River Cats,Fresno Falcons,AAA,51.65,49.75,50.0,50.0,56.25,56.0,,,1.0,-3.0,1.0,N/A,False,,,,,,51.2,,51.88,50.0,RF,51.88
118872,Kieran Purdin,C,34.0,,,,63.17,63.17,37.75,37.75,55.62,40.5,,,0.0,0.0,2.5,N/A,False,59.24,,,,,,,38.81,37.75,C,59.24
118873,Matthew Graves,CF,32.0,Norfolk Tides,Baltimore Orioles,AAA,57.82,56.67,46.25,46.25,54.5,35.75,,,1.0,-3.0,1.0,N/A,False,,45.0,44.86,,,47.79,56.29,47.56,46.25,CF,56.29
118882,Jonas Arron,1B,33.0,,,,51.15,49.22,49.5,49.5,51.25,49.25,,,1.0,0.0,-1.0,N/A,False,,49.74,50.6,,,49.85,,49.4,49.5,2B,50.6
118910,Chris Campbell,RP,33.0,Chicago White Sox,Chicago White Sox,ML,41.81,40.85,,,,,47.0,42.65,0.96,-3.0,0.5,N/A,False,,,,,,,,,,RP,45.91
118912,Kenny Musgrave,SP,32.0,,,,56.83,55.41,,,,,54.25,49.5,1.12,0.0,0.0,N/A,False,,,,,,,,,,SP,53.3
118914,Zach Fuentes,SP,32.0,,,,46.07,44.67,,,,,46.0,49.8,0.98,0.0,0.0,N/A,False,,,,,,,,,,SP,46.76
118923,Ryan Iwanicki,RP,32.0,,,,45.06,43.76,,,,,47.25,42.5,0.98,0.0,0.0,N/A,False,,,,,,,,,,RP,46.06
118926,Jayson Bail,RP,33.0,,,,49.24,47.46,,,,,46.75,52.2,1.0,0.0,0.5,N/A,False,,,,,,,,,,RP,48.11
118931,Riley Ridenour,SP,33.0,,,,49.28,47.36,,,,,50.75,44.75,1.08,0.0,-1.0,N/A,False,,,,,,,,,,SP,49.55
118934,Jason Holly,SP,32.0,,,,41.13,41.13,,,,,43.25,45.52,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,43.7
118937,Walt Lininger,SS,33.0,,,,58.34,58.34,43.25,43.25,60.58,67.0,,,0.0,0.0,-5.0,N/A,False,,45.81,56.31,54.68,60.78,46.34,,47.69,43.25,SS,60.78
118938,Ethan Martin,RP,33.0,Chicago White Sox,Chicago White Sox,ML,50.61,48.31,,,,,50.0,50.41,1.21,-3.0,2.0,N/A,False,,,,,,,,,,RP,50.1
118956,Jeb Heron,SP,33.0,,,,51.32,49.23,,,,,50.75,47.53,1.08,0.0,-0.5,N/A,False,,,,,,,,,,SP,50.11
118976,Jimmy Ray,RF,33.0,,,,50.39,48.48,49.5,49.5,49.94,57.75,,,1.0,0.0,-3.0,N/A,False,,49.06,46.16,,,51.38,,52.2,49.5,RF,52.2
118987,Alfred Jimenez,RP,32.0,,,,47.44,45.68,,,,,46.5,50.41,1.12,0.0,0.0,N/A,False,,,,,,,,,,RP,47.48
119000,Rocky Adams,SS,32.0,Tampa Bay Rays,Tampa Bay Rays,ML,60.37,59.48,44.75,44.75,59.17,68.5,,,1.0,-3.0,0.5,N/A,False,,47.56,55.9,55.27,59.42,47.24,,48.44,44.75,SS,59.42
119015,Jake McConnell,SS,32.0,Miami Marlins,Miami Marlins,ML,64.59,64.04,48.0,48.0,65.62,60.0,,,1.0,-3.0,0.5,N/A,False,,50.8,61.58,59.18,65.7,49.24,,49.95,48.0,SS,65.7
119019,Jackson Baione,SP,32.0,,,,44.27,43.02,,,,,45.0,49.77,1.0,0.0,2.0,N/A,False,,,,,,,,,,SP,43.45
119033,Sawyer Marinas,SP,33.0,,,,41.17,40.23,,,,,46.25,41.3,0.98,0.0,-2.5,N/A,False,,,,,,,,,,SP,45.26
119045,Armand Molan,C,33.0,,,,59.42,59.42,41.75,41.75,56.62,20.0,,,0.0,0.0,-2.0,N/A,False,58.86,,,,,,,40.14,41.75,C,58.86
119053,Francisco Vergara,CL,33.0,Indianapolis Ignition,Indianapolis Ignition,ML,53.76,52.14,,,,,50.0,58.6,1.0,-3.0,2.0,N/A,False,,,,,,,,,,RP,52.15
119057,Heitor Garza,SP,33.0,,,,39.25,38.48,,,,,46.25,40.75,0.98,0.0,-2.0,N/A,False,,,,,,,,,,SP,42.65
119064,Cliff Williams,C,32.0,,,,61.4,60.6,47.25,47.25,50.0,25.75,,,1.0,0.0,1.0,N/A,False,57.2,,,,,,,43.56,47.25,C,57.2
119066,Kai Schaefer,SP,32.0,,,,47.97,46.24,,,,,46.75,49.75,1.06,0.0,0.5,N/A,False,,,,,,,,,,SP,47.35
119072,Braden Sampson,CF,33.0,,,,56.88,55.63,48.25,48.25,62.5,40.25,,,1.0,0.0,-3.0,N/A,False,,,,,,49.59,56.46,49.74,48.25,CF,56.46
