ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,Batting_Score,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
116152,Brantley Parker,LF,33.0,,,,45.14,43.75,56.17,31.25,,,0.0,0.0,-3.5,N/A,False,,,,,,44.3,50.6,44.56,43.75,CF,50.6
116185,Candy Torres,2B,33.0,,,,55.71,49.0,56.42,62.75,,,1.0,0.0,-3.5,N/A,False,,49.59,53.98,,55.48,51.76,56.03,51.88,49.0,CF,56.03
116240,Mason Bakman,C,32.0,,,,51.01,45.0,46.62,20.0,,,1.0,0.0,-3.5,N/A,False,53.02,,,,,,,41.0,45.0,C,53.02
116288,Jacob Jozwiak,SP,32.0,,,,38.05,,,,44.0,41.85,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,43.57
116296,Jon Serrano,RP,33.0,Scranton Dundies,New York Yankees,AAA,35.5,,,,44.0,36.38,0.0,-3.0,-3.5,N/A,False,,,,,,,,,,SP,42.48
116297,Maxwell Darbouze,SP,33.0,,,,38.19,,,,49.0,42.68,1.02,0.0,-3.5,N/A,False,,,,,,,,,,SP,42.74
116299,Tom Neal,SP,34.0,,,,41.25,,,,46.75,44.73,0.98,0.0,-3.5,N/A,False,,,,,,,,,,SP,46.34
116307,Will Leach,RP,32.0,,,,36.76,,,,49.75,41.25,1.1,0.0,-3.5,N/A,False,,,,,,,,,,SP,40.55
116308,Jayson Griffin,SP,34.0,,,,39.36,,,,45.75,42.85,0.08,0.0,-3.5,N/A,False,,,,,,,,,,SP,45.17
116354,Jacob Spadafora,SP,33.0,,,,40.11,,,,45.75,42.6,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,45.12
116397,Lance Kemp,RP,34.0,,,,34.81,,,,47.25,46.75,0.96,0.0,-3.5,N/A,False,,,,,,,,,,SP,37.15
116401,Vince Graham,SP,33.0,Evansville Triplets,Chicago White Sox,AAA,41.52,,,,50.75,44.55,1.08,-3.0,-3.5,N/A,False,,,,,,,,,,SP,49.51
116664,Jayant Eversman,SS,34.0,Colorado Rockies,Colorado Rockies,ML,61.37,47.0,64.25,72.0,,,1.0,-3.0,-3.5,N/A,False,,51.05,61.2,56.13,64.65,49.84,,50.18,47.0,SS,64.65
116708,Dylan Ratcliff,SP,36.0,St. Louis Cardinals,St. Louis Cardinals,ML,36.07,,,,51.75,43.22,0.96,-3.0,-3.5,N/A,False,,,,,,,,,,SP,42.55
116909,Lawrence McIver,SS,34.0,Colorado Rockies,Colorado Rockies,ML,60.09,45.0,67.95,64.0,,,1.0,-3.0,-3.5,N/A,False,,48.15,58.71,58.55,63.1,,,48.62,45.0,SS,63.1
116920,Joshua Chavez,SP,34.0,,,,40.65,,,,48.5,46.42,1.12,0.0,-3.5,N/A,False,,,,,,,,,,SP,45.59
116943,Paul Cooper,SP,34.0,,,,47.21,,,,50.75,51.4,1.08,0.0,-3.5,N/A,False,,,,,,,,,,SP,50.88
116966,Jayson Davis,3B,34.0,,,,52.52,46.75,55.45,52.0,,,1.0,0.0,-3.5,N/A,False,,48.84,53.69,53.88,,46.75,,47.16,46.75,3B,53.88
116968,Martin Clark,SP,34.0,,,,40.55,,,,45.0,48.0,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,45.6
116975,Jack Tritt,RP,34.0,,,,34.81,,,,47.25,34.25,0.96,0.0,-3.5,N/A,False,,,,,,,,,,SP,37.15
117023,Hadji Koulibaly,SP,34.0,Louisville Bats,Cincinnati Reds,AAA,38.23,,,,46.25,44.17,0.98,-3.0,-3.5,N/A,False,,,,,,,,,,SP,45.84
117031,Freddie Lovato,2B,35.0,Rochester Norsemen,Minnesota Twins,AAA,53.05,46.75,56.62,43.25,,,1.0,-3.0,-3.5,N/A,False,,48.0,54.84,53.66,57.2,45.76,,45.91,46.75,SS,57.2
117040,Daniel Hoekstra,SP,34.0,,,,37.39,,,,44.5,42.6,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,41.62
117103,Jake Ellis,2B,34.0,Cincinnati Reds,Cincinnati Reds,ML,51.83,50.5,53.29,54.75,,,1.0,-3.0,-3.5,N/A,False,,51.56,55.09,53.86,56.48,49.31,,49.95,50.5,SS,56.48
117110,Curt Peterson,SP,33.0,Pawtucket Red Sox,Boston Red Sox,AAA,38.52,,,,48.0,38.8,1.04,-3.0,-3.5,N/A,False,,,,,,,,,,SP,46.16
117112,Ray Mallory,SS,35.0,Indianapolis Ignition,Indianapolis Ignition,ML,58.92,49.75,66.5,59.75,,,1.0,-3.0,-3.5,N/A,False,,52.98,59.08,59.14,61.85,,,50.71,49.75,SS,61.85
117159,Collin Gammons,RP,33.0,,,,36.66,,,,49.0,43.82,1.02,0.0,-3.5,N/A,False,,,,,,,,,,SP,40.47
117171,Thorstein Echaniz,SP,33.0,,,,40.31,,,,45.0,46.7,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,45.34
117177,Harald Cain,C,33.0,,,,50.05,45.75,46.38,27.25,,,1.0,0.0,-3.5,N/A,False,52.52,,,,,,,42.44,45.75,C,52.52
117194,Konstantin Yeomans,RP,32.0,,,,39.71,,,,47.75,32.52,0.96,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.71
117205,Jonathan Allen,2B,33.0,,,,45.99,44.75,53.75,46.25,,,1.0,0.0,-3.5,N/A,False,,45.95,50.19,49.21,,,,45.39,44.75,2B,50.19
117207,Andrew Baldwin,C,33.0,,,,52.35,45.75,47.38,38.25,,,1.0,0.0,-3.5,N/A,False,53.77,,,,,,,43.69,45.75,C,53.77
117230,Colt Blalock,2B,34.0,,,,57.83,52.5,56.29,54.5,,,1.0,0.0,-3.5,N/A,False,,53.85,56.64,57.55,57.8,50.9,,51.8,52.5,SS,57.8
117240,Brian Vincent,SP,33.0,Rochester Norsemen,Minnesota Twins,AAA,34.67,,,,46.25,39.25,0.98,-3.0,-3.5,N/A,False,,,,,,,,,,SP,39.85
117249,Noam Bennett,SP,32.0,,,,37.54,,,,46.75,47.32,0.98,0.0,-3.5,N/A,False,,,,,,,,,,SP,41.86
117279,Sullivan Seaberry,3B,33.0,,,,45.17,44.0,53.25,32.5,,,0.0,0.0,-3.5,N/A,False,,44.73,46.45,50.62,,,,42.85,44.0,3B,50.62
117291,Alijah Reigle,C,34.0,Los Angeles Dodgers,Los Angeles Dodgers,ML,52.43,48.75,54.62,21.25,,,1.0,-3.0,-3.5,N/A,False,56.82,47.2,,,,,,,48.75,C,56.82
117303,C.J. Nicole,2B,33.0,,,,59.21,47.0,60.45,51.5,,,1.0,0.0,-3.5,N/A,False,,48.52,55.89,54.43,59.15,,,47.45,47.0,SS,59.15
117316,Sean Pritchett,3B,33.0,,,,61.48,54.25,63.15,59.75,,,2.0,0.0,-3.5,N/A,False,,55.7,59.64,59.81,60.8,,,54.84,54.25,SS,60.8
117318,Conlan Melton,SP,32.0,,,,39.13,,,,45.75,41.45,0.08,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.89
117325,Tris Running,3B,33.0,,,,55.17,47.75,57.4,50.0,,,1.0,0.0,-3.5,N/A,False,,49.29,52.14,55.62,53.83,,,47.64,47.75,3B,55.62
117332,Eric Rasmussen,LF,33.0,,,,43.92,46.25,50.5,54.5,,,1.0,0.0,-3.5,N/A,False,,46.34,,,,47.86,,48.69,46.25,RF,48.69
117360,Jim O'Neil,3B,33.0,,,,48.37,46.25,55.0,34.75,,,1.0,0.0,-3.5,N/A,False,,47.15,,51.64,,44.84,,,46.25,3B,51.64
117375,Harry Magallanes,RP,33.0,Syracuse Chiefs,Pittsburgh Pirates,AAA,32.74,,,,47.75,35.1,0.96,-3.0,-3.5,N/A,False,,,,,,,,,,SP,35.22
117390,Samuel Heck,SP,33.0,,,,37.92,,,,44.0,40.93,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,43.39
117394,Jesse Doyle,RP,32.0,,,,32.78,,,,44.75,33.45,0.81,0.0,-3.5,N/A,False,,,,,,,,,,SP,32.49
117408,Stan Priester,C,33.0,,,,45.39,44.0,46.62,22.0,,,0.0,0.0,-3.5,N/A,False,50.77,,,,,,,40.9,44.0,C,50.77
117409,Aaron Willis,SP,33.0,Cincinnati Reds,Cincinnati Reds,ML,38.03,,,,46.25,42.82,0.98,-3.0,-3.5,N/A,False,,,,,,,,,,SP,45.56
117427,A.J. Greenberg,SP,34.0,,,,38.51,,,,44.0,44.92,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.19
117456,Avery Wiley,2B,34.0,,,,60.83,43.0,61.17,64.75,,,0.0,0.0,-3.5,N/A,False,,45.79,57.77,53.09,61.98,46.23,,46.52,43.0,SS,61.98
117459,Konnor Jackson,SP,33.0,,,,41.23,,,,45.0,51.5,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,46.3
117463,Mark Weiss,SP,37.0,Pittsburgh Pirates,Pittsburgh Pirates,ML,43.31,,,,52.5,45.25,1.15,-3.0,-3.5,N/A,False,,,,,,,,,,SP,51.05
117476,Cal Whitfield,SP,33.0,,,,42.01,,,,47.25,46.48,0.96,0.0,-3.5,N/A,False,,,,,,,,,,SP,47.1
117510,Gunner McCarthy,C,34.0,Louisville Bats,Cincinnati Reds,AAA,48.73,46.75,49.12,33.5,,,1.0,-3.0,-3.5,N/A,False,54.84,45.31,,,,,,,46.75,C,54.84
117526,Eddie Palumbo,SP,33.0,Norfolk Tides,Baltimore Orioles,AAA,37.66,,,,45.0,45.07,1.0,-3.0,-3.5,N/A,False,,,,,,,,,,SP,45.02
117537,Zion Ryan,RP,32.0,,,,34.93,,,,47.75,45.55,1.04,0.0,-3.5,N/A,False,,,,,,,,,,SP,37.31
117574,Austin Huey,RP,33.0,,,,33.85,,,,45.0,32.5,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,35.0
117581,Wayne Kapp,SP,32.0,Sacramento River Cats,Fresno Falcons,AAA,39.15,,,,47.25,46.23,0.96,-3.0,-3.5,N/A,False,,,,,,,,,,SP,47.05
117591,Christopher DePauw,SP,33.0,,,,38.74,,,,44.5,44.45,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.49
117594,Bob Reader,3B,32.0,Albuquerque Isotopes,Colorado Rockies,AAA,52.58,49.5,62.5,40.25,,,1.0,-3.0,-3.5,N/A,False,,51.39,53.3,56.91,,,,48.65,49.5,3B,56.91
117604,Stefan Boisvert,SP,32.0,,,,40.71,,,,46.75,41.53,1.06,0.0,-3.5,N/A,False,,,,,,,,,,SP,45.7
117609,Carson Snow,SS,32.0,,,,46.51,48.25,50.56,24.0,,,1.0,0.0,-3.5,N/A,False,,47.51,44.48,50.53,,,,45.79,48.25,3B,50.53
117618,Keegan Gaspard,C,32.0,Sacramento River Cats,Fresno Falcons,AAA,46.05,47.0,57.0,31.5,,,1.0,-3.0,-3.5,N/A,False,53.23,,,,,,,,47.0,C,53.23
117621,Van Sievers,RF,31.0,Colorado Rockies,Colorado Rockies,ML,51.2,51.0,55.0,62.5,,,1.0,-3.0,-3.5,N/A,False,,50.58,,,,53.2,56.12,53.95,51.0,CF,56.12
117630,Toby Wheeler,RF,32.0,,,,56.91,48.5,58.83,72.0,,,1.0,0.0,-3.5,N/A,False,,,,,,52.46,56.99,52.2,48.5,CF,56.99
117639,Joe Tackett,RP,32.0,New York Mets,New York Mets,ML,36.93,,,,50.5,55.62,0.9,-3.0,-3.5,N/A,False,,,,,,,,,,SP,44.03
117643,Ryan Perevalov,SP,32.0,,,,38.19,,,,47.25,50.03,0.96,0.0,-3.5,N/A,False,,,,,,,,,,SP,42.81
117648,Steve Engstrom,SP,33.0,Louisville Bats,Cincinnati Reds,AAA,36.18,,,,49.0,42.3,1.02,-3.0,-3.5,N/A,False,,,,,,,,,,SP,42.66
117650,Kevin Paez,CF,32.0,,,,51.52,45.5,57.33,71.5,,,1.0,0.0,-3.5,N/A,False,,,,,,49.75,53.3,50.27,45.5,CF,53.3
117652,Grant Linn,1B,31.0,,,,40.93,46.0,0.0,41.25,,,1.0,0.0,-3.5,N/A,False,,,,,,,,,46.0,DH,46.0
117654,David Zappitelli,RP,32.0,Pawtucket Red Sox,Boston Red Sox,AAA,34.37,,,,46.75,46.15,1.06,-3.0,-3.5,N/A,False,,,,,,,,,,SP,39.13
117655,Mitch Kendrick,SP,32.0,Oklahoma City Wranglers,Indianapolis Ignition,AAA,34.86,,,,44.0,42.6,0.0,-3.0,-3.5,N/A,False,,,,,,,,,,SP,41.22
117660,Slasher Milligan,SS,32.0,,,,59.0,42.25,65.96,67.5,,,0.0,0.0,-3.5,N/A,False,,46.79,56.81,56.23,59.92,46.27,,47.66,42.25,SS,59.92
117671,Ben Vough,RP,32.0,,,,39.49,,,,49.25,24.98,1.02,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.4
117672,Biff Wood,RP,32.0,Cincinnati Reds,Cincinnati Reds,ML,36.43,,,,46.25,43.12,0.98,-3.0,-3.5,N/A,False,,,,,,,,,,SP,43.12
117684,John Pascoe,3B,32.0,,,,55.14,46.75,57.2,54.25,,,1.0,0.0,-3.5,N/A,False,,48.55,53.58,54.21,55.6,,,46.79,46.75,SS,55.6
117685,Ken Quinones,CL,32.0,Omaha Storm Chasers,London Royals,AAA,30.98,30.5,0.0,21.75,,,0.0,-3.0,-3.5,N/A,False,,,,,,,,,30.5,DH,30.5
117694,Kip Smith,LF,32.0,,,,52.24,51.5,50.44,62.75,,,1.0,0.0,-3.5,N/A,False,,51.11,50.15,,,53.71,,53.15,51.5,LF,53.71
117696,Kasey Vermilyer,SP,32.0,Birmingham Barons,San Francisco Giants,AAA,40.74,,,,49.5,46.42,0.92,-3.0,-3.5,N/A,False,,,,,,,,,,SP,48.89
117700,Alexander Van de Walker,RP,32.0,,,,33.91,,,,49.0,42.1,1.02,0.0,-3.5,N/A,False,,,,,,,,,,SP,35.12
117704,Wendell Spear,1B,32.0,,,,44.34,45.0,52.12,48.75,,,1.0,0.0,-3.5,N/A,False,,45.89,,49.01,,45.83,,46.88,45.0,3B,49.01
117706,Eli Zile,SP,32.0,,,,40.54,,,,46.25,47.53,0.08,0.0,-3.5,N/A,False,,,,,,,,,,SP,46.51
117709,Phil Johnson,3B,32.0,,,,55.49,46.5,58.0,71.75,,,1.0,0.0,-3.5,N/A,False,,49.71,54.09,55.86,,49.14,,50.22,46.5,3B,55.86
117712,Bernard Lawson,1B,32.0,,,,50.49,52.75,43.25,38.25,,,1.0,0.0,-3.5,N/A,False,,,,,,49.88,,,52.75,DH,52.75
117716,Alexander Allen,1B,32.0,,,,44.39,48.0,39.58,69.75,,,1.0,0.0,-3.5,N/A,False,,48.39,,,,48.56,,49.05,48.0,RF,49.05
117733,J.J. Startzman,SP,31.0,,,,36.19,,,,46.75,48.75,1.06,0.0,-3.5,N/A,False,,,,,,,,,,SP,39.65
117734,Jace Currie,RP,33.0,,,,35.66,,,,47.25,30.0,0.96,0.0,-3.5,N/A,False,,,,,,,,,,SP,38.8
117746,Jimmy Jay Sherry,SP,31.0,,,,35.32,,,,44.0,44.62,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,39.12
117751,Taylor Pomeroy,SS,32.0,Nashville Sounds,Oakland Athletics,AAA,57.33,43.0,69.4,64.5,,,0.0,-3.0,-3.5,N/A,False,,47.77,58.2,58.03,61.35,,,46.35,43.0,SS,61.35
117753,Joseph Ramsay,LF,32.0,,,,51.34,53.0,44.67,61.75,,,1.0,0.0,-3.5,N/A,False,,51.94,,,,53.05,,53.2,53.0,RF,53.2
117762,Alejandro Grajeda,RP,31.0,Albuquerque Isotopes,Colorado Rockies,AAA,31.2,,,,48.25,34.0,0.94,-3.0,-3.5,N/A,False,,,,,,,,,,SP,30.4
117764,Jason Gustafson,2B,32.0,,,,53.25,45.0,57.58,36.25,,,1.0,0.0,-3.5,N/A,False,,46.26,51.89,53.56,54.32,43.94,,44.95,45.0,SS,54.32
117774,Kaiden Murphree,C,32.0,,,,53.31,48.0,50.5,21.25,,,1.0,0.0,-3.5,N/A,False,54.36,,,,,,,44.42,48.0,C,54.36
117781,William Maurer,C,32.0,,,,57.34,46.25,51.75,20.0,,,1.0,0.0,-3.5,N/A,False,57.36,,,,,,,42.61,46.25,C,57.36
117784,Isiah Talley,C,33.0,Birmingham Barons,San Francisco Giants,AAA,53.25,43.75,54.12,34.25,,,0.0,-3.0,-3.5,N/A,False,58.32,,,,,,,42.69,43.75,C,58.32
117787,Tommy Krause,C,31.0,,,,54.45,41.25,54.12,23.5,,,0.0,0.0,-3.5,N/A,False,56.11,,,,,,,39.96,41.25,C,56.11
117792,Byron Guzman,2B,33.0,Toronto Blue Jays,Toronto Blue Jays,ML,50.83,54.75,56.12,64.25,,,1.0,-3.0,-3.5,N/A,False,,55.45,55.92,,,,,,54.75,2B,55.92
117797,Roderigo Swartz,SP,31.0,,,,41.42,,,,46.75,45.15,1.06,0.0,-3.5,N/A,False,,,,,,,,,,SP,46.43
117819,Tyler Maio,1B,32.0,,,,41.69,46.75,0.0,41.5,,,1.0,0.0,-3.5,N/A,False,,,,,,,,,46.75,DH,46.75
117820,Ryan Chandrasekar,RP,31.0,,,,35.39,,,,49.0,45.2,1.02,0.0,-3.5,N/A,False,,,,,,,,,,SP,38.24
117833,Stefanos Coffey,RP,32.0,,,,34.57,,,,46.0,36.65,0.98,0.0,-3.5,N/A,False,,,,,,,,,,SP,36.63
117834,Calvin Spence,SP,32.0,,,,37.68,,,,47.25,46.48,0.96,0.0,-3.5,N/A,False,,,,,,,,,,SP,42.1
117835,Merv Ledlow,SP,32.0,Chicago White Sox,Chicago White Sox,ML,40.42,,,,49.5,44.75,0.92,-3.0,-3.5,N/A,False,,,,,,,,,,SP,48.55
117836,Ted Carr,SP,32.0,,,,37.47,,,,46.75,46.4,1.06,0.0,-3.5,N/A,False,,,,,,,,,,SP,41.68
117840,Farouk Morales,RP,32.0,Montreal Expos,Montreal Expos,ML,34.1,,,,50.25,54.45,1.0,-3.0,-3.5,N/A,False,,,,,,,,,,SP,38.59
117853,Kale Turnell,C,33.0,,,,51.88,47.5,47.83,34.5,,,1.0,0.0,-3.5,N/A,False,53.5,46.8,,,,,,45.0,47.5,C,53.5
117854,Oscar García,2B,32.0,London Royals,London Royals,ML,46.77,52.0,56.58,49.75,,,1.0,-3.0,-3.5,N/A,False,,52.89,53.69,51.66,,,,,52.0,2B,53.69
117855,Jacob Olsen,SP,31.0,,,,42.01,,,,46.75,47.98,1.06,0.0,-3.5,N/A,False,,,,,,,,,,SP,46.99
117859,Ignatius Valdez,SP,32.0,Houston Astros,Houston Astros,ML,43.35,,,,50.5,54.65,0.9,-3.0,-3.5,N/A,False,,,,,,,,,,SP,51.33
117862,Nate Leetch,RP,32.0,,,,32.87,,,,45.75,42.75,0.9,0.0,-3.5,N/A,False,,,,,,,,,,SP,32.65
117872,Nick Pullen,RP,32.0,,,,38.11,,,,45.0,33.25,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,42.65
117881,Leon Harlan,SP,33.0,,,,38.47,,,,43.25,47.65,0.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.13
117883,Kyle Woodson,3B,33.0,,,,54.79,47.25,57.56,63.0,,,1.0,0.0,-3.5,N/A,False,,49.51,51.53,55.35,,,,49.46,47.25,3B,55.35
117885,Rodd Croft,C,32.0,Fresno Falcons,Fresno Falcons,ML,43.15,49.25,47.75,61.0,,,1.0,-3.0,-3.5,N/A,False,51.06,,,,,,,49.71,49.25,C,51.06
117886,Wyatt Hixenbaugh,RF,32.0,Colorado Rockies,Colorado Rockies,ML,57.56,52.75,64.83,62.5,,,1.0,-3.0,-3.5,N/A,False,,,,,,55.41,60.55,55.79,52.75,CF,60.55
117887,Noah Ryan,CF,32.0,,,,59.35,42.25,71.33,52.0,,,0.0,0.0,-3.5,N/A,False,,,,,,47.65,60.29,47.84,42.25,CF,60.29
117929,Donovan DeBlock,3B,32.0,,,,45.39,46.0,51.25,22.5,,,1.0,0.0,-3.5,N/A,False,,45.93,44.55,49.78,,,,43.2,46.0,3B,49.78
117931,Luca Boris,SP,32.0,Tacoma Rainiers,Seattle Mariners,AAA,36.44,,,,42.75,49.67,0.0,-3.0,-3.5,N/A,False,,,,,,,,,,SP,44.14
117933,Kingston Chin,RP,32.0,Tacoma Rainiers,Seattle Mariners,AAA,34.19,,,,47.0,56.2,0.96,-3.0,-3.5,N/A,False,,,,,,,,,,SP,38.84
117948,D.J. Iuliucci,3B,32.0,,,,49.68,46.0,55.65,42.25,,,1.0,0.0,-3.5,N/A,False,,47.41,50.24,52.34,,45.4,,46.98,46.0,3B,52.34
117957,Ethan Paulson,1B,32.0,,,,41.43,46.5,43.0,22.5,,,1.0,0.0,-3.5,N/A,False,,44.95,,,,,,,46.5,DH,46.5
117961,David Reed,C,32.0,Vancouver Cascades,Vancouver Cascades,ML,47.86,46.75,46.38,30.75,,,1.0,-3.0,-3.5,N/A,False,54.35,,,,,,,43.24,46.75,C,54.35
117968,Stewart Fyffe,2B,32.0,,,,48.82,46.75,55.31,43.75,,,1.0,0.0,-3.5,N/A,False,,47.92,50.73,51.89,,,,46.41,46.75,3B,51.89
117969,Jacob Sehlhorst,1B,32.0,Albuquerque Isotopes,Colorado Rockies,AAA,41.06,47.0,47.38,74.0,,,1.0,-3.0,-3.5,N/A,False,,48.55,49.14,,,,,,47.0,2B,49.14
117990,Wilbert Newell,SP,32.0,Atlanta Braves,Atlanta Braves,ML,40.74,,,,54.5,58.53,2.0,-3.0,-3.5,N/A,False,,,,,,,,,,SP,47.81
117992,Jared Kennedy,C,32.0,,,,51.74,42.0,61.0,24.5,,,0.0,0.0,-3.5,N/A,False,54.42,,,,,,,,42.0,C,54.42
117997,Vincent Arceneaux,SP,32.0,,,,39.9,,,,45.0,44.45,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,44.89
117998,Levi Lambright,RP,32.0,,,,33.12,,,,45.0,35.95,1.0,0.0,-3.5,N/A,False,,,,,,,,,,SP,33.19
118024,Yesus Vanegas,3B,33.0,,,,62.31,58.0,61.75,42.25,,,2.0,0.0,-3.5,N/A,False,,58.11,58.11,61.94,58.52,,,55.23,58.0,3B,61.94
