ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
23355,Randy Lester,RP,23.0,Hickory Crawdads,Texas Rangers,A,41.67,41.67,,,,,43.45,49.85,0.0,-2.5,2.0,WWOBA Park,True,,,,,,,,,,SP,44.73
23376,Josh Mays,SP,23.0,Down East Wood Ducks,Texas Rangers,A,36.49,44.45,,,,,33.22,73.47,0.44,-2.5,1.0,WWOBA Park,True,,,,,,,,,,SP,38.77
23391,Ho-seong Kim,LF,21.0,SSG Landers,SSG Landers,INT,37.45,42.72,33.58,41.55,49.95,43.4,,,0.0,0.0,2.0,WWOBA Park,True,,,,,,37.21,,36.82,33.58,LF,37.21
23428,Micah Barrera,3B,22.0,Albuquerque Isotopes,Colorado Rockies,AAA,61.22,63.71,43.53,51.74,59.61,59.57,,,0.44,3.0,1.0,WWOBA Park,True,,46.58,51.76,54.53,54.15,46.71,50.9,47.71,43.53,3B,54.53
23463,Steve Andrus,RP,25.0,Tulsa Drillers,Los Angeles Dodgers,AA,34.79,35.12,,,,,45.66,49.7,1.1,0.0,-0.5,WWOBA Park,True,,,,,,,,,,SP,33.97
23536,Luis Garza,SP,22.0,Corpus Christi Hooks,Houston Astros,AA,44.05,56.04,,,,,37.47,51.77,0.46,2.5,3.0,WWOBA Park,True,,,,,,,,,,SP,40.33
23685,Nate Huffman,1B,25.0,Colorado Rockies,Colorado Rockies,ML,56.04,59.22,47.26,54.25,49.33,55.07,,,1.38,2.4,0.0,WWOBA Park,True,,,,,,48.12,50.01,,47.26,CF,50.01
23688,Jabari Milam,RP,22.0,San Francisco (ACL) Giants Orange,San Francisco Giants,R,30.26,32.24,,,,,34.51,45.55,0.42,-3.0,-0.5,WWOBA Park,True,,,,,,,,,,SP,24.22
23814,Corbin Carroll,LF,37.0,,,,56.1,54.76,51.51,51.51,51.33,67.48,,,1.0,0.0,-0.5,WWOBA Park,True,,,,,,53.33,,52.83,51.51,LF,53.33
23819,Ben Stockwell,1B,24.0,Oklahoma City Dodgers,Los Angeles Dodgers,AAA,37.69,48.62,38.56,48.78,0.0,39.2,,,0.5,3.0,-2.5,WWOBA Park,True,,,,,,,,,38.56,DH,38.56
23966,Mike Chilcote,SP,25.0,,,,34.21,35.46,,,,,36.2,49.35,0.0,0.0,2.0,WWOBA Park,True,,,,,,,,,,SP,31.33
23996,Riley Greene,LF,37.0,Toronto Blue Jays,Toronto Blue Jays,ML,58.8,56.59,57.73,57.73,56.83,58.57,,,2.0,-3.0,-0.5,WWOBA Park,True,,,,,,57.63,57.38,,57.73,DH,57.73
24010,Zaire Coy,2B,25.0,Dunedin Blue Jays,Toronto Blue Jays,A,36.34,40.66,31.65,44.74,48.98,60.28,,,0.12,-3.0,-4.0,WWOBA Park,True,,34.72,44.33,,,36.59,,,31.65,2B,44.33
24035,Andres Villalobos,SP,23.0,Memphis Redbirds,St. Louis Cardinals,AAA,44.72,51.08,,,,,41.91,45.3,0.21,2.5,1.5,WWOBA Park,True,,,,,,,,,,SP,42.59
24044,Darnell Girma,SP,22.0,,,,33.48,36.29,,,,,31.3,47.9,0.0,0.0,2.0,WWOBA Park,True,,,,,,,,,,SP,29.62
24076,Sang-hoon Kim,RF,21.0,Ganghwa Landers,SSG Landers,R,33.5,41.46,30.12,47.03,52.08,35.74,,,0.38,-3.0,0.0,WWOBA Park,True,,,,,,33.66,,34.29,30.12,RF,34.29
24107,Bobby Kerlin,SP,23.0,Memphis Redbirds,St. Louis Cardinals,AAA,36.8,40.99,,,,,38.49,57.65,0.4,2.5,0.5,WWOBA Park,True,,,,,,,,,,SP,34.82
24132,Nerijus DeWald,2B,25.0,Houston Astros,Houston Astros,ML,58.16,58.83,44.88,48.56,52.2,59.07,,,1.19,2.4,0.0,WWOBA Park,True,,46.4,50.73,52.02,,46.31,,46.94,44.88,3B,52.02
24133,Jimmy Williams,LF,23.0,Wilmington Blue Rocks,Washington Nationals,A,38.35,42.7,39.2,45.87,45.45,64.75,,,0.31,-3.0,0.0,WWOBA Park,True,,40.55,,,,43.03,,43.17,39.2,RF,43.17
24186,Bobby Locke,SP,25.0,Hillsboro Hops,Arizona Diamondbacks,A,34.91,44.23,,,,,31.55,69.47,0.69,-3.0,-2.0,WWOBA Park,True,,,,,,,,,,SP,39.13
24318,Ladell Drawbaugh,RF,25.0,Norfolk Tides,Baltimore Orioles,AAA,49.08,49.65,37.4,38.39,56.44,42.92,,,0.0,1.5,-1.5,WWOBA Park,True,,,,,,40.74,49.53,40.99,37.4,CF,49.53
24353,Frank Barreda,CF,23.0,Philadelphia Phillies,Philadelphia Phillies,ML,57.09,59.55,43.01,52.75,49.23,49.62,,,0.56,3.0,0.0,WWOBA Park,True,,42.94,,,,44.99,51.08,44.9,43.01,CF,51.08
24374,Marc Rose,3B,22.0,Carolina Mudcats,Milwaukee Brewers,A,40.63,46.69,40.57,50.64,47.58,32.01,,,0.56,-2.5,0.0,WWOBA Park,True,,40.48,,45.12,,,,40.69,40.57,3B,45.12
24385,Chris Dase,C,29.0,,,,61.44,61.44,39.41,39.41,56.06,34.49,,,0.0,0.0,2.0,WWOBA Park,True,57.25,,,43.53,,40.46,,42.03,39.41,C,57.25
24471,Pete Heath,1B,23.0,Oakland Athletics,Oakland Athletics,ML,54.57,57.5,49.01,52.5,0.0,34.74,,,1.19,3.0,-0.5,WWOBA Park,True,,,,,,,,,49.01,DH,49.01
24752,Joel Baptiste,RP,23.0,Tri-City Dust Devils,Los Angeles Angels,A,35.88,37.01,,,,,42.91,51.07,1.12,-2.5,-4.0,WWOBA Park,True,,,,,,,,,,SP,42.05
24778,Jim Jackson,RP,23.0,Omaha Storm Chasers,Kansas City Royals,AAA,42.02,42.02,,,,,43.45,54.0,0.0,2.5,1.5,WWOBA Park,True,,,,,,,,,,SP,40.56
24779,David Villarreal,SP,23.0,Rocket City Trash Pandas,Los Angeles Angels,AA,56.92,60.15,,,,,42.16,70.5,1.17,2.5,3.0,WWOBA Park,True,,,,,,,,,,SP,47.83
24792,Mitch Charles,C,23.0,Omaha Storm Chasers,Kansas City Royals,AAA,55.74,57.59,39.9,47.52,47.41,29.51,,,0.38,3.0,-1.0,WWOBA Park,True,51.18,,,,,,,38.59,39.9,C,51.18
24796,Andres Natividad,RP,23.0,South Bend Cubs,Chicago Cubs,A,32.58,33.71,,,,,35.26,45.07,0.0,-2.5,-3.0,WWOBA Park,True,,,,,,,,,,SP,34.72
24807,Mike Hager,LF,23.0,,,,34.45,39.3,30.58,41.03,45.25,36.23,,,0.0,0.0,0.5,WWOBA Park,True,,,,,,33.35,,,30.58,LF,33.35
24841,Jim Cook,CF,22.0,Wichita Wind Surge,Minnesota Twins,AA,63.4,63.58,44.38,49.76,55.53,56.81,,,1.31,3.0,2.5,WWOBA Park,True,,,,45.57,,47.6,55.29,47.77,44.38,CF,55.29
24855,Alfredo Bello,LF,23.0,Cincinnati Reds,Cincinnati Reds,ML,60.53,61.23,49.99,54.48,48.21,50.11,,,1.25,3.0,1.5,WWOBA Park,True,,48.8,,,,50.31,52.37,49.88,49.99,CF,52.37
24860,Josh Burtner,RP,23.0,San Francisco (ACL) Giants Orange,San Francisco Giants,R,36.42,40.26,,,,,37.2,50.8,0.17,-3.0,0.5,WWOBA Park,True,,,,,,,,,,SP,39.92
24861,Randy Squires,C,25.0,,,,37.44,40.87,23.67,40.65,46.25,28.02,,,0.0,0.0,-0.5,WWOBA Park,True,39.69,,,,,,,,23.67,C,39.69
24869,Juan Estrella,SP,20.0,Chicago N (ACL) Cubs,Chicago Cubs,R,33.04,43.07,,,,,26.55,41.4,0.48,0.0,0.5,WWOBA Park,True,,,,,,,,,,SP,29.52
24911,Sang-duk Kim,RP,23.0,,,,29.03,30.16,,,,,24.58,30.0,0.0,0.0,-0.5,WWOBA Park,True,,,,,,,,,,SP,15.67
24949,Eric Giordano,RP,23.0,Asheville Tourists,Houston Astros,A,30.61,33.94,,,,,33.24,52.1,0.58,-2.5,0.0,WWOBA Park,True,,,,,,,,,,SP,24.51
24968,Jesus Herrera,CF,24.0,Colorado Rockies,Colorado Rockies,ML,65.78,66.38,43.31,49.25,58.16,71.46,,,0.38,3.0,2.0,WWOBA Park,True,,44.58,,47.58,,49.39,61.27,49.41,43.31,CF,61.27
24991,Luis Montoya,3B,20.0,Oakland (DSL) Athletics,Oakland Athletics,R,37.31,41.54,23.4,40.39,56.04,36.74,,,0.0,-3.0,-3.5,WWOBA Park,True,,27.73,37.25,39.94,,29.67,45.51,29.28,23.4,CF,45.51
24993,Charlie Dixon,1B,25.0,Nashville Sounds,Milwaukee Brewers,AAA,41.14,43.96,39.71,42.22,41.36,22.58,,,0.0,1.5,2.5,WWOBA Park,True,,39.48,,,,37.66,,38.13,39.71,DH,39.71
25022,Ernie Foy,RP,23.0,Clearwater Threshers,Philadelphia Phillies,A,32.1,34.22,,,,,41.22,52.1,0.42,-2.5,-1.0,WWOBA Park,True,,,,,,,,,,SP,30.9
25029,Chris Gulbranson,SP,25.0,San Francisco Giants,San Francisco Giants,ML,57.81,56.73,,,,,47.88,57.7,0.94,2.5,2.0,WWOBA Park,True,,,,,,,,,,SP,49.84
25032,Ben Stavinoha,RP,23.0,Jersey Shore BlueClaws,Philadelphia Phillies,A,38.16,43.78,,,,,38.47,63.15,0.31,-2.5,-1.0,WWOBA Park,True,,,,,,,,,,SP,43.41
25035,Frank Luna,RP,25.0,,,,32.21,42.47,,,,,24.85,64.08,0.46,0.0,2.5,WWOBA Park,True,,,,,,,,,,SP,25.2
25075,Joey Esquivel,C,30.0,Toledo Mud Hens,Detroit Tigers,AAA,55.9,55.9,38.95,38.95,50.66,46.15,,,0.0,-3.0,0.0,WWOBA Park,True,56.67,,,,,,,39.46,38.95,C,56.67
25076,Dave George,C,23.0,Colorado Rockies,Colorado Rockies,ML,57.93,57.48,43.27,46.41,46.8,40.67,,,1.19,3.0,-0.5,WWOBA Park,True,51.7,,,,,,,42.24,43.27,C,51.7
25084,Edgar Guerrero,3B,20.0,Carolina Mudcats,Milwaukee Brewers,A,36.02,58.9,30.98,50.83,0.0,42.16,,,0.44,2.5,3.0,WWOBA Park,True,,,,,,,,,30.98,DH,30.98
25090,Pete Daquin,SP,25.0,Milwaukee Brewers,Milwaukee Brewers,ML,53.69,54.68,,,,,45.66,59.85,1.1,2.5,0.0,WWOBA Park,True,,,,,,,,,,SP,48.5
25112,Joe Thompson,RF,23.0,New Hampshire Fisher Cats,Toronto Blue Jays,AA,40.42,40.42,38.56,38.56,51.18,42.2,,,0.0,2.0,0.0,WWOBA Park,True,,,,,,40.67,,40.96,38.56,RF,40.96
25124,Joe Garza,2B,23.0,Chicago Cubs,Chicago Cubs,ML,44.99,59.48,42.5,52.93,43.7,33.25,,,0.5,3.0,1.0,WWOBA Park,True,,42.08,42.43,,,,,,42.5,DH,42.5
25134,Oneil Cruz,3B,39.0,Philadelphia Phillies,Philadelphia Phillies,ML,60.19,58.28,58.71,58.71,54.43,45.66,,,2.0,-3.0,0.0,WWOBA Park,True,,57.99,54.36,58.48,,55.57,,57.02,58.71,DH,58.71
25137,Ben Scott,RP,23.0,Peoria Chiefs,St. Louis Cardinals,A,35.37,40.13,,,,,34.79,51.9,0.0,-2.5,0.0,WWOBA Park,True,,,,,,,,,,SP,38.22
25153,Chad Walling,3B,22.0,Fresno Grizzlies,Colorado Rockies,A,40.66,42.97,40.44,45.32,46.61,37.72,,,0.25,-2.5,-1.0,WWOBA Park,True,,40.76,,46.47,,40.21,,41.1,40.44,3B,46.47
25181,Zion Frempong,CF,23.0,Toronto (DSL) Blue Jays,Toronto Blue Jays,R,41.3,48.64,32.58,52.5,46.66,60.03,,,0.56,-3.0,-1.0,WWOBA Park,True,,34.3,41.8,,,38.02,47.31,,32.58,CF,47.31
25203,Chris Barcellona,3B,22.0,Vancouver Canadians,Toronto Blue Jays,A,36.46,38.51,33.58,39.64,45.53,29.77,,,0.0,-2.5,0.0,WWOBA Park,True,,34.73,36.95,40.16,,,,34.85,33.58,3B,40.16
