ID,Name,Pos,Age,Team,Org,League_Level,VOS_Score,VOS_Potential,Batting_Score,Batting_Potential,Defense_Score,Baserunning_Score,Pitching_Ability_Score,Pitching_Arsenal_Score,Development_Adj,Age_Adj,Personality_Adj,Park_Name,Park_Applied,C_Score,1B_Score,2B_Score,3B_Score,SS_Score,LF_Score,CF_Score,RF_Score,DH_Score,Ideal_Position,Ideal_Value
1387,Steve Vaughns,3B,23.0,Rancho Cucamonga Quakes,Los Angeles Dodgers,A,36.3,37.79,38.5,43.75,47.65,24.0,,,0.31,-3.0,-4.0,N/A,False,,38.73,39.52,44.08,,37.99,,38.62,38.5,3B,44.08
1397,Caleb Rawson,RP,25.0,Tampa Bay Rays,Tampa Bay Rays,ML,59.71,61.68,,,,,44.25,72.83,0.21,2.5,4.5,N/A,False,,,,,,,,,,SP,49.97
1423,Mike Hedrick,SP,30.0,Lehigh Valley IronPigs,Philadelphia Phillies,AAA,43.27,42.29,,,,,47.75,43.05,0.85,-3.0,1.0,N/A,False,,,,,,,,,,SP,46.81
1458,Joe Onorato,RP,25.0,Tacoma Rainiers,Seattle Mariners,AAA,52.44,50.68,,,,,46.0,52.75,0.98,2.5,3.0,N/A,False,,,,,,,,,,SP,44.85
1477,Jake Williams,RP,23.0,Miami (FCL) Marlins,Miami Marlins,R,32.2,37.51,,,,,27.5,50.52,0.0,-3.0,-1.0,N/A,False,,,,,,,,,,SP,32.11
1490,Ed Van Horne,SP,23.0,Stockton Ports,Oakland Athletics,A,36.78,44.09,,,,,37.75,47.6,0.46,-2.5,0.5,N/A,False,,,,,,,,,,SP,39.72
1513,Juan Becerra,2B,23.0,Rome Braves,Atlanta Braves,A,37.95,42.99,35.5,49.25,47.75,66.5,,,0.69,-3.0,-3.0,N/A,False,,38.7,45.24,,,39.42,,,35.5,2B,45.24
1586,Colton Cowser,LF,37.0,,,,56.95,55.71,51.5,51.5,49.15,54.5,,,1.0,0.0,1.5,N/A,False,,51.3,47.53,51.43,,51.84,,52.03,51.5,RF,52.03
1640,Eguy Rosario,3B,38.0,NC Dinos,NC Dinos,INT,58.13,57.01,54.25,54.25,54.25,55.25,,,1.0,0.0,0.0,N/A,False,,54.58,,,,,,53.94,54.25,1B,54.58
1654,Tim Alvarado,2B,23.0,,,,44.64,46.09,37.75,40.0,53.5,60.75,,,0.0,0.0,0.5,N/A,False,,40.73,46.24,,,,,42.34,37.75,2B,46.24
1680,Jon Rosario,RF,25.0,Nashville Sounds,Milwaukee Brewers,AAA,57.53,57.01,48.75,51.0,53.67,50.75,,,1.12,1.5,-1.0,N/A,False,,,,,,49.62,53.4,49.44,48.75,CF,53.4
1749,Chris Derry,RF,25.0,Wichita Wind Surge,Minnesota Twins,AA,42.02,42.57,41.25,42.25,49.7,22.75,,,0.0,-2.0,0.5,N/A,False,,41.0,41.54,46.06,,40.56,,40.94,41.25,3B,46.06
17423,Ethan Wooddell,RP,22.0,,,,29.59,32.77,,,,,29.5,30.82,0.33,0.0,0.5,N/A,False,,,,,,,,,,SP,17.27
18302,Niram Casarez,RP,23.0,Arizona Diamondbacks,Arizona Diamondbacks,ML,35.85,39.46,,,,,45.5,49.4,1.33,2.5,-1.0,N/A,False,,,,,,,,,,SP,33.78
18449,Steve Giwa,SP,22.0,Visalia Rawhide,Arizona Diamondbacks,A,39.17,48.18,,,,,38.75,50.15,0.5,0.0,0.0,N/A,False,,,,,,,,,,SP,41.03
18497,Juan Contreras,CF,22.0,,,,44.97,50.54,30.0,41.0,46.67,60.0,,,0.0,0.0,1.5,N/A,False,,,38.4,,,35.48,45.48,,30.0,CF,45.48
18555,Pierson Ellis,SP,23.0,,,,36.53,37.99,,,,,37.25,37.42,0.0,0.0,0.5,N/A,False,,,,,,,,,,SP,37.28
18612,Josh Uribe,1B,31.0,Milwaukee Brewers,Milwaukee Brewers,ML,46.87,45.35,49.75,49.75,0.0,30.0,,,1.0,-3.0,0.5,N/A,False,,,,,,,,,49.75,DH,49.75
18682,Alpha Phinazee,C,23.0,Rochester Red Wings,Washington Nationals,AAA,56.95,57.24,41.0,42.0,50.12,22.0,,,0.0,3.0,-2.0,N/A,False,53.52,,,,,,,38.95,41.0,C,53.52
18690,Tim Richmond,RP,22.0,,,,31.5,32.96,,,,,32.5,49.4,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,25.88
18694,Kendall Alexander,3B,23.0,Dunedin Blue Jays,Toronto Blue Jays,A,37.41,38.43,40.5,43.75,49.62,27.75,,,0.19,-3.0,-1.5,N/A,False,,40.81,,43.46,,40.65,,40.65,40.5,3B,43.46
18759,Jorge Guerra,RP,23.0,Minnesota (FCL) Twins,Minnesota Twins,R,34.24,34.8,,,,,41.5,61.0,1.0,-3.0,0.0,N/A,False,,,,,,,,,,SP,35.4
18773,Bobby Hrycko,1B,25.0,,,,34.57,39.55,22.5,38.25,42.12,34.25,,,0.0,0.0,0.0,N/A,False,33.41,,,34.11,,,,,22.5,3B,34.11
18795,Bob Rodgers,RP,23.0,Springfield Cardinals,St. Louis Cardinals,AA,39.88,42.91,,,,,36.5,53.3,0.0,2.5,0.0,N/A,False,,,,,,,,,,SP,39.86
18804,Mike Heffinger,LF,30.0,,,,60.45,59.56,51.25,51.25,52.58,59.5,,,1.0,0.0,4.0,N/A,False,,51.34,,,,52.23,,53.01,51.25,RF,53.01
18872,Luis Quintana,RF,23.0,,,,44.44,45.92,38.75,42.25,51.0,33.0,,,0.0,0.0,0.0,N/A,False,,,,,,39.82,46.59,40.16,38.75,CF,46.59
18875,Andy Read,RP,25.0,Jersey Shore BlueClaws,Philadelphia Phillies,A,39.23,47.68,,,,,38.75,53.23,0.46,-3.0,2.5,N/A,False,,,,,,,,,,SP,41.65
18889,Zach Bartley,3B,24.0,Akron RubberDucks,Cleveland Guardians,AA,41.62,46.97,37.25,46.5,50.0,66.25,,,0.5,0.0,-3.0,N/A,False,,39.57,,46.69,,41.39,,42.59,37.25,3B,46.69
18905,Omari Hanible,CL,25.0,Sugar Land Space Cowboys,Houston Astros,AAA,31.86,31.86,23.5,23.5,38.5,21.5,,,0.0,1.5,0.0,N/A,False,,,,,,25.55,,,23.5,LF,25.55
18918,Jamie Roberts,RP,23.0,Pittsburgh Pirates,Pittsburgh Pirates,ML,50.0,55.01,,,,,41.5,65.55,1.19,2.5,0.0,N/A,False,,,,,,,,,,SP,46.31
18938,Eric Rademacher,SP,25.0,,,,39.29,39.97,,,,,42.25,51.85,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,41.67
18952,Jonathan Hosmer,RP,25.0,Reno Aces,Arizona Diamondbacks,AAA,54.18,57.37,,,,,42.75,60.42,0.15,2.5,3.5,N/A,False,,,,,,,,,,SP,46.29
18993,Jeff Campbell,SP,23.0,Richmond Flying Squirrels,San Francisco Giants,AA,40.05,49.26,,,,,38.5,43.6,0.54,2.5,0.0,N/A,False,,,,,,,,,,SP,39.52
19008,Ken Bunce,SP,24.0,Tulsa Drillers,Los Angeles Dodgers,AA,45.52,52.85,,,,,41.5,56.55,1.19,1.67,0.0,N/A,False,,,,,,,,,,SP,44.51
19017,Luis Altabani,SS,23.0,Spokane Indians,Colorado Rockies,A,46.89,48.62,42.0,46.0,55.29,32.25,,,0.19,-3.0,0.0,N/A,False,,42.91,48.0,49.84,51.08,41.55,,42.75,42.0,SS,51.08
19020,Jayvon Prescod,RP,23.0,Hickory Crawdads,Texas Rangers,A,33.11,33.93,,,,,45.0,44.95,1.19,-2.5,-3.0,N/A,False,,,,,,,,,,SP,34.99
19074,Mike Tetreault,RF,23.0,Sacramento River Cats,San Francisco Giants,AAA,55.33,56.91,42.25,47.25,55.35,42.5,,,0.25,3.0,-3.0,N/A,False,,42.94,46.55,,,44.67,52.99,44.79,42.25,CF,52.99
19177,Rogelio Joaquin,RP,23.0,Hillsboro Hops,Arizona Diamondbacks,A,32.84,33.45,,,,,35.25,63.78,0.0,-2.5,-1.0,N/A,False,,,,,,,,,,SP,33.46
19186,Gabe Alexander,SP,22.0,Birmingham Barons,Chicago White Sox,AA,46.85,56.45,,,,,42.25,58.05,0.33,2.5,0.0,N/A,False,,,,,,,,,,SP,45.41
19311,Nelson Guerrero,2B,23.0,Hillsboro Hops,Arizona Diamondbacks,A,44.69,45.96,43.75,46.0,47.12,58.5,,,0.12,-3.0,1.5,N/A,False,,44.51,48.15,,,,,,43.75,2B,48.15
19373,Omari Mithell,1B,23.0,Boston Red Sox,Boston Red Sox,ML,60.65,62.86,50.5,54.75,0.0,37.75,,,1.25,3.0,3.5,N/A,False,,,,,,,,,50.5,DH,50.5
19625,Ted Dachs,1B,23.0,St. Louis Cardinals,St. Louis Cardinals,ML,57.42,57.1,46.25,48.0,51.0,41.5,,,1.06,3.0,2.5,N/A,False,,46.39,48.36,,,,,,46.25,2B,48.36
19818,Chad Sullivan,3B,25.0,Toledo Mud Hens,Detroit Tigers,AAA,55.61,59.9,44.75,53.5,61.17,42.25,,,0.44,1.5,-2.0,N/A,False,,46.45,,53.51,,,,46.19,44.75,3B,53.51
20050,Santiago Flores,RP,23.0,Aberdeen Ironbirds,Baltimore Orioles,A,29.96,32.86,,,,,31.0,40.0,0.0,-2.5,-3.0,N/A,False,,,,,,,,,,SP,25.3
20134,Jon Followell,1B,30.0,,,,54.5,52.97,50.5,50.5,44.38,66.5,,,1.0,0.0,1.0,N/A,False,,50.65,49.51,,,,,,50.5,1B,50.65
20159,Mike Featherston,CL,24.0,Pensacola Blue Wahoos,Miami Marlins,AA,31.25,31.54,23.5,24.5,0.0,25.5,,,0.0,0.0,1.5,N/A,False,,,,,,,,,23.5,DH,23.5
20163,Mike Child,RP,23.0,Eugene Emeralds,San Francisco Giants,A,33.12,34.02,,,,,37.0,45.55,0.0,-2.5,2.0,N/A,False,,,,,,,,,,SP,31.21
20461,Julio Cervantes,3B,22.0,Winston-Salem Dash,Chicago White Sox,A,37.93,40.45,41.25,45.5,44.42,32.25,,,0.25,-2.5,0.0,N/A,False,,41.17,42.15,,,,,40.61,41.25,2B,42.15
20476,George Kirby,RP,40.0,Cleveland Guardians,Cleveland Guardians,ML,54.23,52.02,,,,,55.5,48.42,1.38,-3.0,2.5,N/A,False,,,,,,,,,,SP,51.59
20477,Jesus Barrales,SS,23.0,Colorado Rockies,Colorado Rockies,ML,61.23,63.11,34.75,45.75,59.42,54.75,,,0.62,3.0,0.0,N/A,False,,38.17,49.91,48.01,55.35,39.0,,39.94,34.75,SS,55.35
20772,Arrighetto Carafa,RP,27.0,,,,30.99,31.33,,,,,32.5,40.35,0.0,0.0,0.0,N/A,False,,,,,,,,,,SP,24.07
21275,Carlos Vargas,SP,38.0,New York Yankees,New York Yankees,ML,37.59,36.9,,,,,48.0,42.38,1.04,-3.0,-0.5,N/A,False,,,,,,,,,,SP,41.88
22060,Tim Ayres,RP,24.0,Iowa Cubs,Chicago Cubs,AAA,49.78,54.18,,,,,40.75,53.62,1.06,2.5,3.0,N/A,False,,,,,,,,,,SP,43.33
22520,Tim McTernan,SP,23.0,,,,33.73,42.3,,,,,25.75,53.1,0.0,0.0,1.0,N/A,False,,,,,,,,,,SP,31.22
22690,Steve Beavers,SP,23.0,Baltimore Orioles,Baltimore Orioles,ML,53.86,61.85,,,,,45.0,67.95,1.62,2.5,-1.5,N/A,False,,,,,,,,,,SP,49.59
22797,Jon Kennard,SP,22.0,Charleston RiverDogs,Tampa Bay Rays,A,48.03,53.15,,,,,43.25,58.3,1.19,0.0,4.0,N/A,False,,,,,,,,,,SP,43.76
22832,Danny Kromka,CF,23.0,Visalia Rawhide,Arizona Diamondbacks,A,49.22,50.15,43.5,45.5,53.67,63.75,,,0.12,-3.0,0.0,N/A,False,,,,,,46.99,52.48,46.8,43.5,CF,52.48
23013,Dave Sullivan,RF,28.0,,,,51.65,49.75,49.5,49.5,52.12,44.25,,,1.0,0.0,0.0,N/A,False,,,,,,48.86,,49.88,49.5,RF,49.88
23236,Ben O'Neill,C,25.0,San Antonio Missions,San Diego Padres,AA,42.26,43.27,40.75,45.25,48.25,31.5,,,0.25,-2.0,1.0,N/A,False,45.54,,,,,,,,40.75,C,45.54
23254,Mike Schachter,RP,23.0,Aberdeen Ironbirds,Baltimore Orioles,A,35.23,38.79,,,,,35.5,60.28,0.0,-2.5,0.0,N/A,False,,,,,,,,,,SP,37.96
23277,Greg McCloud,2B,24.0,,,,41.49,48.12,43.75,49.0,43.5,31.75,,,0.31,0.0,0.0,N/A,False,,43.17,42.21,,,,,,43.75,DH,43.75
23320,Kymani Garza,C,24.0,Beloit Sky Carp,Miami Marlins,A,37.65,41.18,40.0,49.75,45.88,32.75,,,0.44,-3.0,-3.0,N/A,False,45.06,40.04,,,,,,,40.0,C,45.06
23355,Randy Lester,RP,23.0,Hickory Crawdads,Texas Rangers,A,41.92,41.92,,,,,43.75,49.85,0.0,-2.5,2.0,N/A,False,,,,,,,,,,SP,44.97
23376,Josh Mays,SP,23.0,Down East Wood Ducks,Texas Rangers,A,36.63,44.86,,,,,33.5,73.47,0.44,-2.5,1.0,N/A,False,,,,,,,,,,SP,39.0
23391,Ho-seong Kim,LF,21.0,SSG Landers,SSG Landers,INT,37.54,42.89,33.75,41.75,49.75,43.75,,,0.0,0.0,2.0,N/A,False,,,,,,37.34,,36.96,33.75,LF,37.34
23428,Micah Barrera,3B,22.0,Albuquerque Isotopes,Colorado Rockies,AAA,61.26,63.75,43.75,52.0,59.39,60.0,,,0.44,3.0,1.0,N/A,False,,46.79,51.79,54.58,54.07,46.88,50.74,47.89,43.75,3B,54.58
23463,Steve Andrus,RP,25.0,Tulsa Drillers,Los Angeles Dodgers,AA,34.92,35.27,,,,,46.0,49.7,1.1,0.0,-0.5,N/A,False,,,,,,,,,,SP,34.24
23536,Luis Garza,SP,22.0,Corpus Christi Hooks,Houston Astros,AA,44.34,56.38,,,,,37.75,51.77,0.46,2.5,3.0,N/A,False,,,,,,,,,,SP,40.56
23685,Nate Huffman,1B,25.0,Colorado Rockies,Colorado Rockies,ML,55.84,59.45,47.5,54.5,49.0,55.5,,,1.38,2.4,0.0,N/A,False,,,,,,48.3,49.85,,47.5,CF,49.85
23688,Jabari Milam,RP,22.0,San Francisco (ACL) Giants Orange,San Francisco Giants,R,30.3,32.33,,,,,34.75,45.55,0.42,-3.0,-0.5,N/A,False,,,,,,,,,,SP,24.41
23814,Corbin Carroll,LF,37.0,,,,56.35,55.03,51.75,51.75,51.12,68.0,,,1.0,0.0,-0.5,N/A,False,,,,,,53.53,,53.04,51.75,LF,53.53
23819,Ben Stockwell,1B,24.0,Oklahoma City Dodgers,Los Angeles Dodgers,AAA,37.82,49.03,38.75,49.0,0.0,39.5,,,0.5,3.0,-2.5,N/A,False,,,,,,,,,38.75,DH,38.75
23966,Mike Chilcote,SP,25.0,,,,34.32,35.61,,,,,36.5,49.35,0.0,0.0,2.0,N/A,False,,,,,,,,,,SP,31.57
23996,Riley Greene,LF,37.0,Toronto Blue Jays,Toronto Blue Jays,ML,59.07,56.92,58.0,58.0,56.5,59.0,,,2.0,-3.0,-0.5,N/A,False,,,,,,57.84,57.24,,58.0,DH,58.0
24010,Zaire Coy,2B,25.0,Dunedin Blue Jays,Toronto Blue Jays,A,36.4,40.83,32.0,45.25,48.83,60.75,,,0.12,-3.0,-4.0,N/A,False,,35.04,44.44,,,36.86,,,32.0,2B,44.44
24035,Andres Villalobos,SP,23.0,Memphis Redbirds,St. Louis Cardinals,AAA,45.1,51.63,,,,,42.25,45.3,0.21,2.5,1.5,N/A,False,,,,,,,,,,SP,42.86
24044,Darnell Girma,SP,22.0,,,,33.55,36.41,,,,,31.5,47.9,0.0,0.0,2.0,N/A,False,,,,,,,,,,SP,29.78
24076,Sang-hoon Kim,RF,21.0,Ganghwa Landers,SSG Landers,R,33.54,41.69,30.25,47.25,51.88,36.0,,,0.38,-3.0,0.0,N/A,False,,,,,,33.75,,34.39,30.25,RF,34.39
24107,Bobby Kerlin,SP,23.0,Memphis Redbirds,St. Louis Cardinals,AAA,36.93,41.26,,,,,38.75,57.65,0.4,2.5,0.5,N/A,False,,,,,,,,,,SP,35.03
24132,Nerijus DeWald,2B,25.0,Houston Astros,Houston Astros,ML,58.43,59.12,45.5,49.25,52.05,59.5,,,1.19,2.4,0.0,N/A,False,,46.95,50.95,52.27,,46.79,,47.43,45.5,3B,52.27
24133,Jimmy Williams,LF,23.0,Wilmington Blue Rocks,Washington Nationals,A,38.69,43.29,39.75,46.5,45.33,65.25,,,0.31,-3.0,0.0,N/A,False,,41.05,,,,43.46,,43.61,39.75,RF,43.61
24186,Bobby Locke,SP,25.0,Hillsboro Hops,Arizona Diamondbacks,A,34.99,44.58,,,,,31.75,69.47,0.69,-3.0,-2.0,N/A,False,,,,,,,,,,SP,39.3
24318,Ladell Drawbaugh,RF,25.0,Norfolk Tides,Baltimore Orioles,AAA,48.99,49.56,38.0,39.0,56.17,43.25,,,0.0,1.5,-1.5,N/A,False,,,,,,41.19,49.48,41.45,38.0,CF,49.48
24353,Frank Barreda,CF,23.0,Philadelphia Phillies,Philadelphia Phillies,ML,56.97,59.52,43.5,53.5,49.0,50.0,,,0.56,3.0,0.0,N/A,False,,43.38,,,,45.35,50.98,45.27,43.5,CF,50.98
24374,Marc Rose,3B,22.0,Carolina Mudcats,Milwaukee Brewers,A,40.79,47.69,41.0,51.25,47.5,32.25,,,0.56,-2.5,0.0,N/A,False,,40.86,,45.29,,,,41.02,41.0,3B,45.29
24385,Chris Dase,C,29.0,,,,61.57,61.57,40.0,40.0,55.94,34.75,,,0.0,0.0,2.0,N/A,False,57.41,,,43.79,,40.9,,42.48,40.0,C,57.41
24471,Pete Heath,1B,23.0,Oakland Athletics,Oakland Athletics,ML,54.91,57.78,49.25,52.75,0.0,35.0,,,1.19,3.0,-0.5,N/A,False,,,,,,,,,49.25,DH,49.25
24752,Joel Baptiste,RP,23.0,Tri-City Dust Devils,Los Angeles Angels,A,36.04,37.19,,,,,43.25,51.07,1.12,-2.5,-4.0,N/A,False,,,,,,,,,,SP,42.31
24778,Jim Jackson,RP,23.0,Omaha Storm Chasers,Kansas City Royals,AAA,42.28,42.28,,,,,43.75,54.0,0.0,2.5,1.5,N/A,False,,,,,,,,,,SP,40.8
24779,David Villarreal,SP,23.0,Rocket City Trash Pandas,Los Angeles Angels,AA,57.23,60.43,,,,,42.5,70.5,1.17,2.5,3.0,N/A,False,,,,,,,,,,SP,48.1
24792,Mitch Charles,C,23.0,Omaha Storm Chasers,Kansas City Royals,AAA,55.95,57.81,40.5,48.25,47.38,29.75,,,0.38,3.0,-1.0,N/A,False,51.34,,,,,,,39.05,40.5,C,51.34
24796,Andres Natividad,RP,23.0,South Bend Cubs,Chicago Cubs,A,32.65,33.81,,,,,35.5,45.07,0.0,-2.5,-3.0,N/A,False,,,,,,,,,,SP,34.91
24807,Mike Hager,LF,23.0,,,,34.5,39.43,30.75,41.25,45.0,36.5,,,0.0,0.0,0.5,N/A,False,,,,,,33.46,,,30.75,LF,33.46
24841,Jim Cook,CF,22.0,Wichita Wind Surge,Minnesota Twins,AA,63.34,63.55,45.0,50.5,55.25,57.25,,,1.31,3.0,2.5,N/A,False,,,,45.84,,48.06,55.2,48.25,45.0,CF,55.2
24855,Alfredo Bello,LF,23.0,Cincinnati Reds,Cincinnati Reds,ML,60.4,61.44,50.25,54.75,48.0,50.5,,,1.25,3.0,1.5,N/A,False,,49.04,,,,50.5,52.21,50.09,50.25,CF,52.21
24860,Josh Burtner,RP,23.0,San Francisco (ACL) Giants Orange,San Francisco Giants,R,36.56,40.51,,,,,37.5,50.8,0.17,-3.0,0.5,N/A,False,,,,,,,,,,SP,40.16
24861,Randy Squires,C,25.0,,,,37.5,41.03,24.0,41.25,46.25,28.25,,,0.0,0.0,-0.5,N/A,False,39.79,,,,,,,,24.0,C,39.79
24869,Juan Estrella,SP,20.0,Chicago N (ACL) Cubs,Chicago Cubs,R,33.1,43.41,,,,,26.75,41.4,0.48,0.0,0.5,N/A,False,,,,,,,,,,SP,29.68
24911,Sang-duk Kim,RP,23.0,,,,29.05,30.2,,,,,24.75,30.0,0.0,0.0,-0.5,N/A,False,,,,,,,,,,SP,15.8
24949,Eric Giordano,RP,23.0,Asheville Tourists,Houston Astros,A,30.66,34.07,,,,,33.5,52.1,0.58,-2.5,0.0,N/A,False,,,,,,,,,,SP,24.72
24968,Jesus Herrera,CF,24.0,Colorado Rockies,Colorado Rockies,ML,65.66,66.29,43.5,49.5,57.9,72.0,,,0.38,3.0,2.0,N/A,False,,44.78,,47.63,,49.54,61.01,49.58,43.5,CF,61.01
24991,Luis Montoya,3B,20.0,Oakland (DSL) Athletics,Oakland Athletics,R,37.22,41.48,23.75,41.0,55.83,37.0,,,0.0,-3.0,-3.5,N/A,False,,28.04,37.34,40.05,,29.91,45.38,29.54,23.75,CF,45.38
24993,Charlie Dixon,1B,25.0,Nashville Sounds,Milwaukee Brewers,AAA,41.69,44.66,40.25,42.75,41.25,22.75,,,0.0,1.5,2.5,N/A,False,,39.95,,,,38.05,,38.54,40.25,DH,40.25
25022,Ernie Foy,RP,23.0,Clearwater Threshers,Philadelphia Phillies,A,32.17,34.34,,,,,41.5,52.1,0.42,-2.5,-1.0,N/A,False,,,,,,,,,,SP,31.12
25029,Chris Gulbranson,SP,25.0,San Francisco Giants,San Francisco Giants,ML,58.13,57.09,,,,,48.25,57.7,0.94,2.5,2.0,N/A,False,,,,,,,,,,SP,50.14
25032,Ben Stavinoha,RP,23.0,Jersey Shore BlueClaws,Philadelphia Phillies,A,38.32,44.1,,,,,38.75,63.15,0.31,-2.5,-1.0,N/A,False,,,,,,,,,,SP,43.63
25035,Frank Luna,RP,25.0,,,,32.25,42.74,,,,,25.0,64.08,0.46,0.0,2.5,N/A,False,,,,,,,,,,SP,25.31
25075,Joey Esquivel,C,30.0,Toledo Mud Hens,Detroit Tigers,AAA,56.02,56.02,39.25,39.25,50.62,46.5,,,0.0,-3.0,0.0,N/A,False,56.76,,,,,,,39.71,39.25,C,56.76
25076,Dave George,C,23.0,Colorado Rockies,Colorado Rockies,ML,58.14,57.74,44.0,47.25,46.75,41.0,,,1.19,3.0,-0.5,N/A,False,51.9,,,,,,,42.8,44.0,C,51.9
25084,Edgar Guerrero,3B,20.0,Carolina Mudcats,Milwaukee Brewers,A,36.33,59.55,31.5,51.5,0.0,42.5,,,0.44,2.5,3.0,N/A,False,,,,,,,,,31.5,DH,31.5
25090,Pete Daquin,SP,25.0,Milwaukee Brewers,Milwaukee Brewers,ML,54.1,55.1,,,,,46.0,59.85,1.1,2.5,0.0,N/A,False,,,,,,,,,,SP,48.77
25112,Joe Thompson,RF,23.0,New Hampshire Fisher Cats,Toronto Blue Jays,AA,40.56,40.56,38.75,38.75,51.0,42.5,,,0.0,2.0,0.0,N/A,False,,,,,,40.81,,41.11,38.75,RF,41.11
25124,Joe Garza,2B,23.0,Chicago Cubs,Chicago Cubs,ML,45.71,60.0,43.0,53.5,43.62,33.5,,,0.5,3.0,1.0,N/A,False,,42.52,42.61,,,,,,43.0,DH,43.0
25134,Oneil Cruz,3B,39.0,Philadelphia Phillies,Philadelphia Phillies,ML,60.43,58.57,59.0,59.0,54.3,46.0,,,2.0,-3.0,0.0,N/A,False,,58.25,54.44,58.58,,55.79,,57.25,59.0,DH,59.0
25137,Ben Scott,RP,23.0,Peoria Chiefs,St. Louis Cardinals,A,35.45,40.34,,,,,35.0,51.9,0.0,-2.5,0.0,N/A,False,,,,,,,,,,SP,38.38
25153,Chad Walling,3B,22.0,Fresno Grizzlies,Colorado Rockies,A,40.88,43.32,41.0,46.0,46.5,38.0,,,0.25,-2.5,-1.0,N/A,False,,41.25,,46.7,,40.62,,41.52,41.0,3B,46.7
25181,Zion Frempong,CF,23.0,Toronto (DSL) Blue Jays,Toronto Blue Jays,R,41.2,49.08,33.0,53.25,46.44,60.5,,,0.56,-3.0,-1.0,N/A,False,,34.68,41.94,,,38.34,47.21,,33.0,CF,47.21
25203,Chris Barcellona,3B,22.0,Vancouver Canadians,Toronto Blue Jays,A,36.56,38.71,34.0,40.25,45.44,30.0,,,0.0,-2.5,0.0,N/A,False,,35.1,37.09,40.33,,,,35.17,34.0,3B,40.33
25207,Jim Joyce,3B,22.0,Salt Lake Bees,Los Angeles Angels,AAA,55.98,57.49,46.0,51.0,52.83,41.25,,,1.25,3.0,-1.0,N/A,False,,46.36,48.45,50.49,,46.05,48.69,47.02,46.0,3B,50.49
25213,Royce Lewis,2B,38.0,,,,62.18,61.44,55.75,55.75,50.7,49.75,,,1.0,0.0,3.5,N/A,False,,55.37,53.01,53.76,,54.06,,53.84,55.75,DH,55.75
25214,Ben Hansberger,C,23.0,Midland RockHounds,Oakland Athletics,AA,59.32,58.33,44.25,44.25,55.5,27.0,,,1.0,2.0,2.5,N/A,False,51.26,,,,,,,,44.25,C,51.26
25266,Vann Bethea,SP,25.0,,,,36.22,36.65,,,,,44.0,49.85,0.08,0.0,-0.5,N/A,False,,,,,,,,,,SP,37.67
25306,Ben Jiggetts,RP,23.0,Rochester Red Wings,Washington Nationals,AAA,41.42,42.27,,,,,41.0,55.95,0.0,2.5,0.0,N/A,False,,,,,,,,,,SP,41.49
25372,Jeremy Bush,C,23.0,Buffalo Bisons,Toronto Blue Jays,AAA,54.79,53.68,46.0,47.25,50.5,28.75,,,1.06,3.0,0.5,N/A,False,48.29,,,,,,,,46.0,C,48.29
